"","logFC","logCPM","PValue","FDR"
"ENSG00000163040",-1.49230632812662,0.412506609662518,1.30466940926718e-05,0.0091002668068218
"ENSG00000232396",-1.50864328989203,1.35052645564764,1.37289721756459e-05,0.00929451416291229
"ENSG00000250424",-1.33856200200654,2.9236408575936,1.43567501529331e-05,0.00944181928629183
"ENSG00000261594",-1.45420338241318,0.294968940639868,1.508034957721e-05,0.00964220796022834
"ENSG00000164611",1.37044017559305,1.24065372675529,1.62312394002406e-05,0.0100975856355335
"ENSG00000139329",1.63933393594463,2.00901637200937,2.0123224538628e-05,0.0120655195628064
"ENSG00000269028",1.60003152609701,4.79940334644037,2.06159862427414e-05,0.0120655195628064
"ENSG00000197558",-1.35543550376851,4.31916895875368,2.09671032458188e-05,0.0120655195628064
"ENSG00000162728",-1.40707338856091,0.735693969397661,2.16958413206207e-05,0.0121803628175133
"ENSG00000249870",1.63902041831429,3.82981132365565,2.27454130131553e-05,0.012386206398953
"ENSG00000105835",2.32470834993155,5.17994817217362,2.31387121016152e-05,0.012386206398953
"ENSG00000101843",1.91199919629918,1.65377279221436,2.57202926136312e-05,0.0134552203495583
"ENSG00000119614",-1.33116517381828,1.58878690513468,2.63559102360799e-05,0.013481340929202
"ENSG00000178171",-1.30925035194728,1.15679759527765,2.86951771989774e-05,0.0143588171470883
"ENSG00000120837",1.49979649367283,2.54798196593913,2.96535125746259e-05,0.0145226500519732
"ENSG00000189325",1.53229798017153,3.129233646872,3.27116641809561e-05,0.0152540844183681
"ENSG00000120694",2.06205904744606,4.0953892584881,3.30503595251991e-05,0.0152540844183681
"ENSG00000255823",1.41384424467237,1.8939711994298,3.33215433949696e-05,0.0152540844183681
"ENSG00000136931",-1.39180432650277,2.76617277109015,3.39682813921943e-05,0.0152540844183681
"ENSG00000184113",-1.58485656008888,-0.0961211176846244,3.50667030845886e-05,0.0152540844183681
"ENSG00000169813",1.93656216769085,5.61432043818273,3.5123228524351e-05,0.0152540844183681
"ENSG00000225244",-1.46160514240097,0.113336933712876,3.62197532029333e-05,0.0154390051708355
"ENSG00000086544",1.6292750894852,4.45962554079187,4.00498677862214e-05,0.0165174987974192
"ENSG00000116717",2.08285591977297,2.34641389510771,4.01850696261829e-05,0.0165174987974192
"ENSG00000110700",1.78396061532582,5.30865297778249,4.23111865712757e-05,0.0170153286636191
"ENSG00000256540",-1.44134487950684,1.43589698798775,4.3129771355931e-05,0.0170153286636191
"ENSG00000231335",2.10512003332337,2.38566769302502,4.36138844014912e-05,0.0170153286636191
"ENSG00000100078",-1.57611087370714,0.156614437244946,4.45508951999685e-05,0.0170771551025063
"ENSG00000205189",1.63087896048129,3.93886029733946,4.61693084434587e-05,0.0170771551025063
"ENSG00000140368",-1.23034516855995,2.50806854230756,4.71056250651472e-05,0.0170771551025063
"ENSG00000135535",2.27998006690367,5.57471455306853,4.80490717471656e-05,0.0170771551025063
"ENSG00000099957",-1.25433433746723,1.63202286215686,4.84360762323076e-05,0.0170771551025063
"ENSG00000160801",-1.19811931626985,2.29367404747517,4.85048992911086e-05,0.0170771551025063
"ENSG00000259726",-1.2190376570436,0.927982693936729,4.89656893198983e-05,0.0170771551025063
"ENSG00000182379",-1.31396264115424,1.53085925546036,5.09858449543757e-05,0.0171459198139087
"ENSG00000135486",2.39728506928352,5.60238665631627,5.13963221652745e-05,0.0171459198139087
"ENSG00000171388",-1.78966383842636,-0.403458401656592,5.1397535283678e-05,0.0171459198139087
"ENSG00000177854",-1.26536278743051,0.670162758102404,5.41751022404598e-05,0.0174622581854176
"ENSG00000131747",1.7689574133368,4.05169731848259,5.45728238012875e-05,0.0174622581854176
"ENSG00000160808",-1.31084727320867,2.08885409231138,5.53006893764265e-05,0.0174622581854176
"ENSG00000265972",2.64495245796397,5.49380357749561,5.54143618721117e-05,0.0174622581854176
"ENSG00000137877",-1.40584743804745,3.47935693671432,5.61389827839475e-05,0.0174622581854176
"ENSG00000116161",1.38872601521143,2.25691722644945,5.72516140783411e-05,0.0175709020380701
