"number","logFC","logCPM","PValue","FDR","GeneID"
"1",1.13910136414926,9.82200541284973,0.194395810869309,0.301915617766051,"lmo0004"
"10",-1.579276781149,10.5191043368966,0.00350722566646586,0.017636329004788,"lmo0021"
"100",-0.0797150519839769,11.0137681056667,1,1,"lmo0194"
"1000",1.33354286715118,8.59588825801169,0.686870928275519,0.793094523823616,"lmo2293"
"1003",-10.2630735222158,10.0388258682452,0.000341741810630493,0.00342718215803723,"lmo2295"
"1005",-1.6422447240014,10.5072536376643,0.0142106779878976,0.0437609874870883,"lmo2297"
"1007",0.517402021295175,11.6083003408499,0.844917831764356,0.92101291599158,"lmo2299"
"1009",-1.01494639399901,10.8781631637773,0.178816353166532,0.280198839113628,"lmo2301"
"1012",-9.64042087722981,9.50236389343285,0.00149159498545328,0.0100682661518096,"lmo2307"
"1014",0.296541277296354,9.69002092604529,0.225708815968435,0.340747502816863,"lmo2309"
"102",1.46766301802595,9.17940697138634,0.846535355490691,0.92134545667359,"lmo0195"
"1022",-0.629647480047019,11.1032448608476,0.285041945035259,0.402468461062292,"lmo2317"
"1025",0.982069245688412,9.51988218879793,0.641898624111969,0.756817962455705,"lmo2320"
"1027",-0.574116256019586,10.4778756160246,0.0423913712900745,0.102616353950456,"lmo2323"
"103",-10.984237857508,10.7600667010663,2.21801753662534e-06,6.76977526396081e-05,"sul"
"1030",-0.882866810800959,9.78087422947868,0.139767839380322,0.235064644896145,"lmo2326"
"1032",-0.00697434631455742,11.5124620350356,1,1,"int"
"1033",0.218371818462467,8.70630982974102,0.803845397885943,0.885870438486549,"'comK"
"1035",-0.868268406358869,10.7525373722666,0.0146731295478005,0.0445910690153938,"lmo2337"
"1037",-9.01106515764399,8.89008378162761,0.00872460469492637,0.0306233624791915,"lmo2340"
"1038",-2.29987440964681,11.1601037433565,0.000830471805262256,0.00673252233352736,"lmo2341"
"104",-1.07290110981147,9.9837451568233,0.0566570192616131,0.122003765403842,"folA"
"1040",0.271627360003915,8.70883216703016,0.607586848190628,0.719268073237472,"lmo2343"
"1044",-0.478137685811998,10.4006996301126,0.329020662592602,0.452098951692072,"lmo2347"
"1046",-0.151950916883625,10.0465894712376,0.1848342634009,0.288341450905404,"lmo2350"
"1047",-0.985326091742941,9.9509559125706,0.0250177287182871,0.0678086701167471,"lmo2351"
"1048",-1.03762712487404,11.5004430733506,0.00376383072786707,0.0181192564160728,"lmo2355"
"1050",-0.91530455752359,11.3855533203663,0.0743650644595186,0.149399754622945,"lmo2362"
"1051",-1.54423625410141,11.4122514293375,0.00277979493672123,0.0156113283646264,"lmo2363"
"1052",-8.5549341693439,8.35493102320345,0.117120915530754,0.206961344978974,"lmo2363"
"1053",-1.20603767157592,11.6235174700531,0.0875830184680083,0.16662135220743,"lmo2371"
"1055",-8.98536620035559,8.77190691721116,0.0604368417613625,0.127791153362881,"lmo2372"
"1056",-1.96477762345808,12.3637182246995,0.00174369629864715,0.0110277009157685,"lmo2378"
"106",-0.041904015056121,10.5544523414091,0.91693574832116,0.975286205032506,"lmo0229"
"1063",-1.46902253202302,11.3489780296592,0.038534709279655,0.0952512884306966,"lmo2403"
"1065",-0.743387640625421,10.7035192602047,0.101099814009215,0.18726139692472,"lmo2404"
"1067",-0.596619851773724,9.48468859100343,0.29420544461269,0.413064444236216,"lmo2408"
"107",-1.11741209504027,11.0033240318207,0.0959934729324052,0.179699781329463,"lmo0230"
"1070",-1.91385220265675,11.7322563572622,0.0134235094443746,0.0424473136484277,"lmo2414"
"1072",-0.562338267320319,11.0665142300362,0.599077788443904,0.712496215409935,"lmo2419"
"1074",-1.81860316034612,10.6772563325416,0.00955384174810202,0.0325256348187512,"lmo2422"
"1076",-8.88457453165275,8.70877577829749,0.043898027604178,0.102858417988773,"lmo2429"
"1078",-0.399767137992927,10.8902285630928,0.904191646891655,0.967595329448082,"lmo2431"
"1080",-2.32705623864082,11.1947598725347,0.001229277479463,0.00908371358508451,"tpi"
