"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000160401",1.27435207519764,-0.0273729249075661,4.43780287402547,0.000577602130696892,0.00482219666950466,-0.235572048668928
"ENSG00000175294",1.12010530257449,1.17124696558236,4.43675039200814,0.000578763075213898,0.00483009939770177,-0.237554169847143
"ENSG00000226476",-0.886230431444376,3.56015353483871,-4.4350663899531,0.000580625619520551,0.00484146347007839,-0.240725839431924
"ENSG00000066422",-0.805311280505668,3.25105565492954,-4.43501385299118,0.000580683825741491,0.00484146347007839,-0.240824792479144
"ENSG00000204291",0.767865485658991,3.83460818661312,4.43492106760081,0.000580786638267845,0.00484146347007839,-0.240999553831796
"ENSG00000234474",1.15693790584385,0.360317389785301,4.43474281140321,0.000580984210850396,0.00484146347007839,-0.241335301793092
"ENSG00000170776",-1.10557704820494,6.69802775703655,-4.43375258113268,0.000582083005904496,0.00484882675491535,-0.243200468469375
"ENSG00000137857",1.12601666219755,1.85900797943711,4.43325444481764,0.000582636564367984,0.00484912014197261,-0.24413877734929
"ENSG00000106348",1.09720571214329,1.84900025476724,4.43323998003626,0.000582652646580483,0.00484912014197261,-0.244166024121722
"ENSG00000225630",-0.917698741218274,10.0628309033437,-4.43313999134539,0.000582763828361152,0.00484912014197261,-0.244354369650909
"ENSG00000114742",-0.953034800516752,3.37828490988695,-4.4326572621458,0.000583300903300654,0.00485179743598141,-0.245263684598154
"ENSG00000198791",-0.87466493728262,2.73784831007357,-4.43183013266605,0.000584222335924413,0.00485766859608295,-0.246821795898085
"ENSG00000131408",1.09749699181349,2.80322396040873,4.4312349093243,0.000584886349182349,0.00486139583405602,-0.247943092124411
"ENSG00000227728",1.40410663547039,0.293692644115299,4.42990114306766,0.000586377080941349,0.00487198922007796,-0.250455794448569
"ENSG00000167799",1.16225484179583,0.485283723893545,4.42964584332362,0.000586662871535713,0.0048725670786267,-0.250936776542132
"ENSG00000100600",1.12909457071759,4.39083732905878,4.42875861022619,0.000587657183708138,0.00487902701565787,-0.252608362179824
"ENSG00000184500",-0.847833982890969,4.6997656094271,-4.42757705285672,0.000588984035686823,0.00488797337191256,-0.254834582225858
"ENSG00000230215",1.03948587806552,0.761069331487784,4.42722281593881,0.000589382433205361,0.00488797337191256,-0.255502039849903
"ENSG00000260465",-1.0148385268534,2.94099726340828,-4.42716525649047,0.000589447194438626,0.00488797337191256,-0.255610495192347
"ENSG00000061987",-0.875419108769627,4.98139545189767,-4.42702730767876,0.000589602433091836,0.00488797337191256,-0.255870423993057
"ENSG00000185630",-1.1816210485846,6.95853164494882,-4.42615442244438,0.000590585697639546,0.00489397509466347,-0.257515191445118
"ENSG00000188783",1.31577653045361,0.721862468647033,4.42599916705038,0.000590760762325684,0.00489397509466347,-0.257807744847937
"ENSG00000132549",-0.850495170425556,6.9435011892346,-4.42535390295631,0.000591488929233504,0.00489746808105296,-0.259023663705879
"ENSG00000108848",-0.912745373901277,6.97317538867947,-4.42508536587997,0.000591792239820993,0.00489746808105296,-0.259529699466686
"ENSG00000185090",1.15138759426528,0.575836338719648,4.42504800921141,0.000591834446576452,0.00489746808105296,-0.259600095532856
"ENSG00000224513",1.31804290664823,0.252755204258881,4.42479373202245,0.000592121819384195,0.00489804734074305,-0.260079266832725
"ENSG00000196712",-0.9736662591458,6.5869879195954,-4.42372210557877,0.000593334503035034,0.00490627756216089,-0.262098754055658
"ENSG00000165271",1.12533311175494,1.05381214282802,4.42314621554535,0.000593987252627336,0.00490987335416425,-0.263184067040243
"ENSG00000167723",0.825701249427727,2.84479142072902,4.42194030636189,0.000595356500446204,0.00491701430394847,-0.265456804227441
"ENSG00000140450",-1.30691199648342,4.27802006909005,-4.42174547591941,0.000595578025021529,0.00491701430394847,-0.265824007464596
"ENSG00000144619",-0.909411934293462,6.92546727121223,-4.42150273748027,0.000595854140263231,0.00491701430394847,-0.266281509409135
"ENSG00000147416",-0.934889137593396,3.7242164588761,-4.42144544933054,0.000595919324810233,0.00491701430394847,-0.266389484209732
"ENSG00000058063",-0.861467517602292,5.29140351909025,-4.42130352991378,0.000596080837513395,0.00491701430394847,-0.26665697052858
"ENSG00000136297",0.962537319490997,2.84469825001321,4.42123360318001,0.000596160434846102,0.00491701430394847,-0.266788767453229
"ENSG00000161031",0.95051783251223,1.575675756401,4.42073361507546,0.000596729888222724,0.00491991019806902,-0.267731151292788
"ENSG00000261963",0.981536452126843,2.39956611217805,4.41893155962509,0.000598786959260267,0.00493288793960611,-0.271127881321235
"ENSG00000171298",0.869430421257694,2.2508404492679,4.41878583369114,0.000598953626034591,0.00493288793960611,-0.271402576242542
"ENSG00000215472",-1.35682690066937,2.60162503890196,-4.41877965141006,0.000598960697766046,0.00493288793960611,-0.271414229951246
"ENSG00000160767",1.09144661318955,1.27373397282003,4.41712421867411,0.000600857394596932,0.00494543353406365,-0.274534877799368
"ENSG00000125877",0.995206944189564,2.41627463681404,4.41706709114509,0.000600922958162086,0.00494543353406365,-0.274642573164347
"ENSG00000112531",-0.845501653147238,4.9675924915214,-4.41581464814655,0.000602362201262051,0.00495546822965966,-0.27700372307276
"ENSG00000134318",-1.07430226317674,6.74352512766069,-4.41504788332498,0.00060324507818764,0.00495948000248912,-0.278449327181327
"ENSG00000137809",0.767760822941349,3.55013309991768,4.41500885730312,0.00060329004956387,0.00495948000248912,-0.278522905539581
"ENSG00000254366",-1.09751752667797,3.16725674572502,-4.41481080081478,0.000603518331827769,0.00495954725422142,-0.27889631680697
"ENSG00000166492",1.05939436231,1.30482816949437,4.41429955400316,0.000604108011958859,0.00496258324224169,-0.279860226919078
"ENSG00000273217",-0.91899984120341,6.00176304366212,-4.41354363146187,0.000604980991586082,0.004966215332182,-0.281285495644504
"ENSG00000250102",-0.92701585412868,3.7100725351206,-4.41353501443708,0.000604990950465522,0.004966215332182,-0.281301743085399
"ENSG00000047634",-0.984202770488496,1.91397488482687,-4.41205074928674,0.000606708867013735,0.00497850360539712,-0.284100434683634
"ENSG00000008311",-0.950732324105064,3.1064336976433,-4.41094386083704,0.00060799326766223,0.00498722690215982,-0.286187687411846
"ENSG00000166426",1.08074547993116,0.638627632168928,4.41055350925241,0.000608446887171238,0.00498913162613883,-0.286923798023934
"ENSG00000141380",-0.982873388444757,3.50246060282119,-4.40988378746074,0.000609225968507914,0.0049937027094903,-0.28818676748216
"ENSG00000148734",0.821630372494684,2.90696100899931,4.40957734023186,0.000609582798049859,0.00499481061398453,-0.288764683197976
"ENSG00000241073",-1.1430083986375,1.78094486587549,-4.40856421083668,0.000610764025334952,0.00500267022278171,-0.290675362316381
"ENSG00000094880",-0.795964670050366,2.72258231990701,-4.40821584508681,0.000611170735694324,0.00500363315220849,-0.29133237350334
"ENSG00000139679",-0.921083447144413,2.41999353694323,-4.40808317127404,0.000611325703103447,0.00500363315220849,-0.291582596739018
"ENSG00000091317",-0.978241956032294,2.71858448393084,-4.40663389337734,0.000613021143100331,0.00501568824164116,-0.294316045228348
"ENSG00000182718",-1.09269499662503,5.79025730527364,-4.40583842505749,0.000613953778749416,0.00502149564303469,-0.295816441357645
"ENSG00000260186",0.958480934014171,2.64682698955192,4.40532642516114,0.000614554837962447,0.0050245878678548,-0.296782195953356
"ENSG00000168878",1.13966283851419,0.891085074543094,4.40460833138009,0.000615398860086701,0.00502966358880437,-0.298136733697933
"ENSG00000276747",0.967287315831026,1.90390473776846,4.40412605619713,0.000615966378739913,0.00503247658163396,-0.299046474291566
"ENSG00000162337",1.05642771213051,6.43492090167265,4.40366584318623,0.00061650843777319,0.00503507960432885,-0.299914617814603
"ENSG00000124205",0.852732107725923,2.46771373426037,4.40339821405748,0.000616823888750965,0.00503583068305272,-0.300419481018931
"ENSG00000273071",-0.830138440355978,3.05304732370727,-4.40319288887402,0.000617066015452299,0.00503598280557286,-0.300806816750434
"ENSG00000177119",-0.966408228927286,6.75356390146348,-4.40271338508213,0.000617631844159539,0.00503599606609808,-0.301711391856232
"ENSG00000227128",0.776253012428322,2.26919255356238,4.40269283095213,0.000617656110571362,0.00503599606609808,-0.301750167317471
"ENSG00000254858",1.47255696925342,-0.371462474258211,4.40262337091131,0.000617738123050419,0.00503599606609808,-0.301881204292618
"ENSG00000132823",-0.978650500310124,3.51846922747663,-4.40176653828794,0.000618750719802343,0.00504242675200947,-0.303497662978085
"ENSG00000253917",0.890087530969639,1.33451092492626,4.39915079972461,0.000621852552363393,0.00506427351914523,-0.308432804539398
"ENSG00000115884",1.04055396245407,2.68161970242448,4.39900528549103,0.000622025577154102,0.00506427351914523,-0.308707366190112
"ENSG00000211899",1.34560145489162,0.0118797497893742,4.39893786525197,0.000622105760484356,0.00506427351914523,-0.308834577853943
"ENSG00000115526",0.956462095606249,1.47852598257469,4.39855544050302,0.000622560782004439,0.00506614738205346,-0.309556162650922
"ENSG00000257500",1.11082474347894,0.773622327321943,4.39714797917146,0.000624238376722093,0.00507796510566026,-0.312211970825574
"ENSG00000251665",1.17399392537235,0.627641126614391,4.39621596055153,0.000625351836082724,0.00508518690813858,-0.313970742384561
"ENSG00000240373",-1.16546160420654,1.44432571924447,-4.39525174654111,0.000626505908897884,0.00509133583516613,-0.315790351959052
"ENSG00000168890",1.21901990754885,0.62088292174083,4.39506595945589,0.000626728530074991,0.00509133583516613,-0.316140968480234
"ENSG00000182628",-0.794020328783001,3.27443495111535,-4.39501813266472,0.000626785852161313,0.00509133583516613,-0.316231227487377
"ENSG00000271430",-1.23788838497916,3.93202611311721,-4.3946633051067,0.000627211293905609,0.00509295570651354,-0.316900866700841
"ENSG00000124785",1.14800570993123,0.0467450908969823,4.39428533460847,0.000627664811040069,0.00509480230085226,-0.317614194467686
"ENSG00000133812",-0.898580450887228,6.76619751710722,-4.39389213927168,0.000628136954075901,0.00509679869866485,-0.318356269254837
"ENSG00000161016",-1.02206102270116,3.79400805046025,-4.39320469854749,0.00062896330049654,0.0051016666846971,-0.319653705143955
"ENSG00000158186",0.895316039500002,2.89960061506207,4.39254101833549,0.000629762146313143,0.00510630818383377,-0.320906337663117
"ENSG00000103423",0.797567968705122,3.0183069338291,4.39220287330447,0.000630169559494622,0.00510777362737134,-0.321544569285706
"ENSG00000167098",0.886995071836977,2.35664084759895,4.39183166727643,0.000630617118332212,0.00510956329643284,-0.322245213850007
"ENSG00000256116",1.08758206808219,0.667269580470357,4.39138761089708,0.000631152941560417,0.0051120665823799,-0.323083378586084
"ENSG00000136450",-1.01220318293173,2.85225724004744,-4.39086175830888,0.000631788070383671,0.00511537211281181,-0.324075958394646
"ENSG00000235492",-0.990495495765381,2.36160869367609,-4.39017158984724,0.000632622659017847,0.0051202896464257,-0.32537873289148
"ENSG00000125746",1.05197465480694,2.76543615473037,4.3892774595315,0.000633705575831424,0.00512721283310933,-0.327066573834591
"ENSG00000197859",1.1103433769927,3.65306064084496,4.38876930796405,0.000634321868007334,0.00513035701787841,-0.328025838868579
"ENSG00000264701",0.869996580210015,2.69071250827767,4.38847327019389,0.0006346811902538,0.00513142133476458,-0.328584696086848
"ENSG00000263482",0.798707332578183,2.77239369953261,4.38782973436617,0.000635463018213902,0.0051358996375229,-0.329799584179514
"ENSG00000084676",-0.884709629587427,5.97058250321863,-4.38732933831515,0.000636071631066421,0.00513650888714966,-0.330744274249887
"ENSG00000251033",-1.07978664215794,1.68700262139965,-4.38724730810877,0.000636171458498845,0.00513650888714966,-0.330899139990471
"ENSG00000105088",0.859547107578068,3.17195306802303,4.38715405556846,0.000636284962629479,0.00513650888714966,-0.331075193241024
"ENSG00000274317",-0.937907596293642,3.47672564710801,-4.38701831406559,0.000636450220251269,0.00513650888714966,-0.331331463623361
"ENSG00000048140",1.0860006977763,1.57160570363881,4.3867675435081,0.000636755635384138,0.0051369458450212,-0.331804905138023
"ENSG00000100311",0.960597150074199,2.27389323066914,4.38659955736146,0.000636960311143178,0.0051369458450212,-0.332122057261409
"ENSG00000117632",-1.15848669168409,2.67495453187952,-4.38607265585334,0.000637602731558978,0.00514028706626778,-0.333116845943609
"ENSG00000269967",-0.848036950180227,3.21124903049913,-4.38569806064623,0.000638059859033526,0.00514213261931418,-0.333824096012043
"ENSG00000205336",0.933122971104267,3.99552468200009,4.3841498029533,0.000639952813666997,0.00515554406519787,-0.336747400391308
"ENSG00000157514",0.858223316971878,1.95796618670288,4.3830074288429,0.000641353223226281,0.00516447142708834,-0.338904484672318
"ENSG00000198208",0.95345026925964,1.28891881064803,4.38287208197216,0.000641519350482415,0.00516447142708834,-0.339160060780411
"ENSG00000140740",-1.01173452108084,4.13135675929838,-4.38228010027452,0.000642246480067263,0.0051684785483413,-0.340277921931012
"ENSG00000072062",0.984185606308547,2.12132752499203,4.38136425971232,0.000643373075164396,0.00517536964381721,-0.342007400170609
"ENSG00000233922",1.11476154834897,0.284848527978371,4.38121072378636,0.000643562141835345,0.00517536964381721,-0.342297345641821
"ENSG00000170684",1.30315011957476,0.417340128022424,4.38063679804745,0.000644269389632401,0.00517920876082301,-0.343381196583239
"ENSG00000074219",1.12247598258565,1.36450782893549,4.38021407952244,0.000644790816181981,0.0051801574738374,-0.344179513741972
"ENSG00000116039",0.943568657628962,1.21886781172247,4.38016839919625,0.000644847189194244,0.0051801574738374,-0.344265783430749
"ENSG00000164117",-0.789073007059215,2.56692963999017,-4.37859828846294,0.00064678791026545,0.00519328436561273,-0.347231133991474
"ENSG00000198547",1.22549523388358,3.55447733904907,4.37847364840801,0.000646942227589532,0.00519328436561273,-0.347466541832679
"ENSG00000143028",1.05276842735782,0.612339780671499,4.37826857227155,0.000647196215540496,0.00519347305013319,-0.347853872450821
"ENSG00000283662",0.859207486960091,2.08090369398902,4.37787194016221,0.000647687737653324,0.00519393149135734,-0.348603008664109
"ENSG00000235823",-1.01524474820529,1.724754851439,-4.37777958947393,0.000647802237348693,0.00519393149135734,-0.348777437431502
"ENSG00000198830",-1.00418383367795,1.8174167844305,-4.37766458332597,0.000647944855199285,0.00519393149135734,-0.348994658114645
"ENSG00000200488",-1.60680451398538,1.22897068191014,-4.3773988528918,0.000648274508081494,0.00519472599238986,-0.349496567536587
"ENSG00000153531",0.910833987364854,3.29931667354144,4.37691752747123,0.000648872057356956,0.00519766586150882,-0.350405707118099
"ENSG00000186523",1.03158361714664,0.828583086933693,4.37402236295235,0.000652478276471547,0.00522350313116181,-0.355874605441739
"ENSG00000249240",0.782733971413384,2.80504876897919,4.37395599082749,0.00065256119088539,0.00522350313116181,-0.355999989650169
"ENSG00000134193",0.926166158364319,4.21371946559253,4.37331071562401,0.000653367856521981,0.00522631801746085,-0.357219005697949
"ENSG00000185739",1.02544249340527,2.87513407483669,4.37321379844267,0.000653489102300433,0.00522631801746085,-0.3574020991696
"ENSG00000119408",1.03558739175639,4.40721294036571,4.37311824030333,0.000653608670536753,0.00522631801746085,-0.357582625996854
"ENSG00000110619",0.842172303514299,3.9645793782998,4.37260235854612,0.0006542545622797,0.00522962683641308,-0.3585572352369
"ENSG00000122735",0.786570084153794,2.53891005145651,4.3722676252274,0.000654674004513635,0.00523112388074671,-0.359189629678761
"ENSG00000162413",0.85245659680297,2.55504747215089,4.3717600452673,0.000655310562266133,0.00523435409413073,-0.360148593506762
"ENSG00000114446",-0.914179482978715,2.7196553486772,-4.37078209433351,0.000656538808927121,0.00524230651366224,-0.361996287660852
"ENSG00000140478",0.822626357695278,1.75320763043229,4.37029749299501,0.000657148315521668,0.00524346440388071,-0.362911902122009
"ENSG00000254986",0.87752782926881,3.8383439679804,4.37019098065138,0.000657282359239154,0.00524346440388071,-0.363113151265231
"ENSG00000272104",0.911925023756758,1.34671557933685,4.3701118783792,0.000657381926106733,0.00524346440388071,-0.363262611259838
"ENSG00000235863",1.17072185208713,0.181245098038667,4.36966960248125,0.000657938909309543,0.00524605005076856,-0.364098280899415
"ENSG00000167114",1.04584984389981,2.20249221203171,4.36932875390083,0.000658368490398284,0.00524609089412607,-0.364742317977707
"ENSG00000100399",1.14574771087315,1.0023792951146,4.36897205591661,0.00065881835578458,0.00524609089412607,-0.365416313772268
"ENSG00000112343",-0.871567061915843,2.2504110844998,-4.3689490050012,0.000658847438333472,0.00524609089412607,-0.365459869833557
"ENSG00000067840",1.18778271723169,1.77005633458328,4.3689269193839,0.000658875304237198,0.00524609089412607,-0.365501601951715
"ENSG00000138892",0.98557434250261,2.97788192756191,4.36866300094612,0.000659208389653966,0.00524688895940403,-0.366000295268374
"ENSG00000079691",-0.997655463499343,6.68857391719822,-4.36802035951125,0.000660020176994175,0.0052514952853848,-0.367214639531437
"ENSG00000269388",1.11706038451489,0.45639508280287,4.3664293069772,0.00066203442694651,0.00526483824791302,-0.370221272963534
"ENSG00000277258",1.04450302819102,2.47304675576379,4.36629583392793,0.000662203689032466,0.00526483824791302,-0.370473509027744
"ENSG00000243708",1.38316744489028,0.341280065513761,4.36614257119962,0.000662398102020744,0.00526483824791302,-0.370763145388472
"ENSG00000116209",-0.801085213344298,3.19069186851501,-4.36568838501918,0.000662974579594687,0.00526656517595147,-0.371621480053392
"ENSG00000185842",-0.822731225549435,6.77073580718203,-4.36560314380751,0.000663082829812911,0.00526656517595147,-0.371782573495693
"ENSG00000242267",-0.843404001005185,3.5088451684973,-4.36539252521849,0.000663350378232152,0.00526683371131258,-0.372180614641924
"ENSG00000226872",1.10841514016499,0.187890828046041,4.36378575029421,0.000665395118371459,0.00528013632446079,-0.375217335450333
"ENSG00000101188",1.12244928656961,4.29734468283962,4.3637077989197,0.00066549448193621,0.00528013632446079,-0.375364665312781
"ENSG00000169967",-0.919919185334905,5.09554252070523,-4.36197449370722,0.000667707848137078,0.0052958327849605,-0.378640790628045
"ENSG00000118193",-0.875880580911618,3.10077342255781,-4.36134396087399,0.000668514891266092,0.00529921052478399,-0.379832628652399
"ENSG00000218358",1.42138146766561,-0.3211865749236,4.36127433421349,0.000668604070561439,0.00529921052478399,-0.37996423966175
"ENSG00000005961",1.01196070648211,1.62752943481681,4.36099240725652,0.000668965293600403,0.00529931839245708,-0.380497153298416
"ENSG00000250986",1.55104410568839,-0.242312136820979,4.36089664117498,0.000669088040941747,0.00529931839245708,-0.380678177144739
"ENSG00000100852",-0.987295028401509,6.14166831647736,-4.36024007989696,0.000669930206456768,0.00530218478210286,-0.381919277741572
"ENSG00000234173",-0.968674357419187,3.67124926493291,-4.35974233240058,0.000670569389113769,0.00530218478210286,-0.382860197379332
"ENSG00000283341",-0.944505258645717,5.46192747976294,-4.35946129781407,0.000670930556699172,0.00530218478210286,-0.383391462286858
"ENSG00000136068",-1.23278324223089,6.89794246793181,-4.3594438699252,0.000670952960486088,0.00530218478210286,-0.38342440801962
"ENSG00000163938",-0.992057376053819,2.88543362624765,-4.3593559312073,0.000671066018629784,0.00530218478210286,-0.383590648041984
"ENSG00000163611",-0.829804787112888,3.80183214384315,-4.35929368524751,0.000671146056795658,0.00530218478210286,-0.383708318691778
"ENSG00000139146",-1.21179584335573,5.75937396528479,-4.35925008538488,0.00067120212496225,0.00530218478210286,-0.3837907406976
"ENSG00000119630",0.907146985958362,1.38331385461114,4.35897198102739,0.000671559872487866,0.00530218478210286,-0.384316478393628
"ENSG00000007944",-0.949113286764757,2.16682942554835,-4.35878907766551,0.000671795262332527,0.00530218478210286,-0.384662248696899
"ENSG00000002330",0.920840517610051,2.12825024758432,4.35878304734018,0.000671803024581887,0.00530218478210286,-0.384673648796954
"ENSG00000274767",0.944689846966916,1.3638245688726,4.35786318949725,0.000672988148247718,0.00530713060892428,-0.386412642572867
"ENSG00000144741",-0.85195509887342,5.27652281196687,-4.35782494986551,0.000673037461815901,0.00530713060892428,-0.386484936318897
"ENSG00000172809",-1.29169693232584,3.3517341125249,-4.35773314598746,0.000673155866635896,0.00530713060892428,-0.386658496211769
"ENSG00000100142",1.02935432992941,3.36088748744441,4.35756577948792,0.000673371784090646,0.00530713060892428,-0.386974912991326
"ENSG00000167525",1.02853642852153,1.19196123328345,4.35618739894474,0.00067515272581634,0.00531908978161122,-0.389580921125724
"ENSG00000187244",1.30095121578339,3.48237693769026,4.35601688518966,0.000675373375061781,0.00531908978161122,-0.389903311253435
"ENSG00000185974",0.872169728013077,2.12970439773692,4.35584386450405,0.000675597344116244,0.00531908978161122,-0.390230443849934
"ENSG00000265496",-1.40659379093557,2.46248605342325,-4.35386718507841,0.000678161510150807,0.00533741296130916,-0.393967965970738
"ENSG00000099998",1.19883239733435,1.86270319537395,4.35352418252325,0.000678607473716368,0.00533905803255968,-0.394616553094226
"ENSG00000196911",-0.818273351091977,3.79297348604511,-4.35222476773504,0.000680299677321786,0.00535050353545962,-0.397073723901297
"ENSG00000265681",-1.39535462507257,2.47699346786506,-4.35137639275004,0.00068140684019892,0.00535734135736297,-0.398678066273174
"ENSG00000254560",-0.83399240931888,4.8724601682494,-4.34985983052715,0.000683390631004759,0.00537106420942806,-0.401546159415735
"ENSG00000278195",1.36786451211892,0.332088794212866,4.34897970548575,0.000684544629923,0.00537696874783722,-0.403210727285655
"ENSG00000184489",1.17161394297859,3.81976848489087,4.3487967765455,0.000684784733296761,0.00537696874783722,-0.403556706679999
"ENSG00000104312",-0.981082448732651,2.49501934036114,-4.34862047387227,0.000685016221282445,0.00537696874783722,-0.403890156373575
"ENSG00000117859",-0.843485433307939,5.64975845483759,-4.34855942037568,0.000685096404164588,0.00537696874783722,-0.404005630411148
"ENSG00000140798",0.761593149920037,2.97814880577973,4.34729820189,0.000686754949591108,0.00538810908047926,-0.406391119394902
"ENSG00000010539",1.16414293953278,1.13310625766822,4.34697489306753,0.000687180775948924,0.00538957341610063,-0.407002653307977
"ENSG00000119844",-0.829392490127132,4.12648771069703,-4.34673323592275,0.000687499237043971,0.00539019495765895,-0.407459750230091
"ENSG00000267221",1.07289813684542,0.636038968376945,4.34637102768219,0.000687976847128609,0.00539206340742572,-0.408144880315615
"ENSG00000160224",1.44875984988835,1.62785869904728,4.34555515515284,0.000689053911486614,0.00539352452945,-0.409688174891514
"ENSG00000168246",-0.9517648053315,4.72443179424286,-4.34550696889545,0.000689117578175173,0.00539352452945,-0.409779325248037
"ENSG00000125492",1.23771412283425,0.340490222602753,4.34545328697283,0.000689188513199486,0.00539352452945,-0.409880871583997
"ENSG00000120137",-0.875606833913137,4.69113630977301,-4.34534344037366,0.000689333687338325,0.00539352452945,-0.410088661491288
"ENSG00000116641",-0.827478817392585,4.80856121018154,-4.3452763690002,0.000689422344853289,0.00539352452945,-0.410215536710271
"ENSG00000283686",1.32374230674532,-0.378010662214863,4.34514241954488,0.000689599439459702,0.00539352452945,-0.410468922683537
"ENSG00000177879",-0.849547534116253,4.56445176390924,-4.34491777727841,0.000689896544019981,0.00539397599805768,-0.410893871554869
"ENSG00000163399",-1.15756999879739,4.81838319924537,-4.34395919886456,0.000691165807907287,0.00540202537272802,-0.412707234317709
"ENSG00000131409",0.927354214392348,3.22806411071351,4.34305218124234,0.000692369009557541,0.00540955301399447,-0.414423132164719
"ENSG00000253719",-1.11607631676719,2.19152295626661,-4.34153375991294,0.000694388087823526,0.00542344775838042,-0.417295845082251
"ENSG00000164808",-0.859814741113015,6.38426192228629,-4.3409419300198,0.000695176695161009,0.00542772573529557,-0.418415586871402
"ENSG00000074855",1.18212765652511,2.04801853601747,4.33760602363743,0.000699639004994407,0.00545928537161098,-0.424727688260991
"ENSG00000142634",0.959585026873916,1.98341971433987,4.3375580622992,0.000699703375192496,0.00545928537161098,-0.424818446291788
"ENSG00000063046",-0.932204273735905,4.1412968257625,-4.33729762127212,0.000700053026353581,0.00546012282548468,-0.425311286616735
"ENSG00000170456",-1.05999126978681,6.69647194282147,-4.3356956002081,0.00070220774839336,0.00547503363133135,-0.428342967951704
"ENSG00000100427",1.22482363764746,2.05141324630909,4.33550754813225,0.000702461125455687,0.0054751146800045,-0.428698854211187
"ENSG00000254369",1.08142429669945,0.418668662804921,4.33527841857673,0.000702769976357474,0.00547562789670227,-0.42913248322987
"ENSG00000124104",0.954150296431777,1.66320661616538,4.33352728376805,0.000705134999120878,0.00549215587113403,-0.432446665779995
"ENSG00000225106",0.941881037818928,1.41721344274342,4.33270786406641,0.000706244486825428,0.00549889669026862,-0.433997583262658
"ENSG00000170142",-1.00392172431964,4.85842197942003,-4.33213813619057,0.000707016950892167,0.00550300965611509,-0.435075942579787
"ENSG00000183137",-0.855730535643715,3.23718748134865,-4.33169307257905,0.000707620993226909,0.00550518826222789,-0.435918361556578
"ENSG00000185728",-1.02743812201819,4.44319499690379,-4.33157193921743,0.000707785487759029,0.00550518826222789,-0.436147646436465
"ENSG00000143845",0.900616516136048,1.70284964081682,4.330489370387,0.000709257321237129,0.00551408896185429,-0.438196821436157
"ENSG00000241456",1.50045302316427,-0.128180526767345,4.33037041082912,0.000709419247344587,0.00551408896185429,-0.438422003983776
"ENSG00000261045",0.973475605687154,1.02803385142978,4.33006943976843,0.000709829094649205,0.00551533737463391,-0.43899172765923
"ENSG00000171224",1.68400640147096,-0.156134032178096,4.3298930569073,0.000710069397053787,0.00551533737463391,-0.43932561551169
"ENSG00000178199",0.820304134081615,3.01702068390913,4.32923013759772,0.000710973300013689,0.00551927500109477,-0.440580527240103
"ENSG00000129673",1.44480416790933,1.60498199817885,4.32916203322057,0.000711066228561582,0.00551927500109477,-0.440709451526967
"ENSG00000163625",-0.874072222793633,5.66772792830256,-4.32805328304974,0.000712580876992637,0.00552912703211952,-0.44280841558412
"ENSG00000172380",-0.901240307032662,4.6403548475596,-4.32717705856629,0.000713780220188048,0.0055348580823834,-0.444467262157998
"ENSG00000106003",1.10726889755607,2.65062947771956,4.32715477500494,0.000713810748120808,0.0055348580823834,-0.444509449704894
"ENSG00000110721",-1.07733442569895,6.4301231237248,-4.32604816011307,0.00071532847218176,0.00554163366137912,-0.446604561861159
"ENSG00000198133",0.755845834463771,3.46092974682127,4.32600884941926,0.000715382447803904,0.00554163366137912,-0.446678989241352
"ENSG00000165895",-0.919765002473016,7.15916135030547,-4.32597977399466,0.000715422372562547,0.00554163366137912,-0.446734038155983
"ENSG00000137218",1.14598160117324,1.07719088118126,4.32576562101283,0.000715716506084542,0.00554200688371237,-0.447139499269684
"ENSG00000224822",-1.37597716221841,1.45838114842551,-4.32475061307461,0.000717112283900469,0.00554909140989424,-0.449061292173507
"ENSG00000151014",-0.952071975766035,3.03957321891876,-4.32474213095625,0.000717123959775086,0.00554909140989424,-0.449077352394447
"ENSG00000125868",-0.874461113443457,4.27119297653226,-4.32448670547436,0.000717475651655202,0.00554939841131846,-0.44956098324499
"ENSG00000165752",0.979905424230147,4.93706574332293,4.32435563338338,0.000717656191833399,0.00554939841131846,-0.449809161537486
"ENSG00000198833",-0.798264272868909,3.1644818490804,-4.32250802947762,0.000720206074310214,0.00556296498959335,-0.453307661079491
"ENSG00000101654",-0.800723412631042,3.80772590894033,-4.3224941356987,0.0007202252843686,0.00556296498959335,-0.453333970516697
"ENSG00000115966",-0.784027356322814,4.50720484024784,-4.32238889984728,0.000720370804488286,0.00556296498959335,-0.453533247003833
"ENSG00000108641",0.907219523211733,2.96710295718393,4.32236911636792,0.000720398164453619,0.00556296498959335,-0.453570709459083
"ENSG00000215478",0.834908779674902,1.86745626941092,4.32163452688132,0.000721414836098515,0.00556771595953016,-0.454961768775514
"ENSG00000266357",0.78005022952216,3.98370734825298,4.32156755865773,0.000721507593388721,0.00556771595953016,-0.455088585799355
"ENSG00000253636",-0.845025208850895,1.49364780370983,-4.32091874026729,0.000722406902580503,0.00557274725636647,-0.456317266181987
"ENSG00000256407",0.888907272884484,1.65021259252534,4.32021661357218,0.000723381398450867,0.00557835491146249,-0.457646937969506
"ENSG00000157782",0.95802406865108,1.89519841318736,4.31932266151239,0.00072462408733154,0.00558537278855531,-0.459339945056832
