,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
726,25.81563353,-0.527750535,0.702865298,-0.75085587,0.452739401,0.91181969
775,6.983695559,0.582940212,0.763715286,0.7632952,0.445287364,0.91181969
794,5.810031329,-0.595631836,0.76370359,-0.779925411,0.43543478,0.91181969
823,25.65634142,-0.53659676,0.702454613,-0.763888158,0.444933895,0.91181969
963,5.623816662,-0.58808481,0.764887411,-0.76885147,0.44198149,0.91181969
967,14.73562453,-0.589545744,0.763268253,-0.772396522,0.439879613,0.91181969
1087,25.98537802,-0.546451048,0.702887983,-0.777436891,0.436901054,0.91181969
1242,49.39863247,-0.454386361,0.589278424,-0.771089424,0.440653929,0.91181969
57,14.77990255,-0.561084744,0.763250153,-0.735125623,0.462262991,0.912140274
241,7.12587922,0.55745543,0.764214893,0.729448529,0.465727342,0.912140274
382,1.566460233,0.557708138,0.767888075,0.726288318,0.467662039,0.912140274
454,1.524073213,0.571711463,0.769055211,0.743394564,0.457242834,0.912140274
498,37.01585951,-0.464040932,0.639581871,-0.725537969,0.46812206,0.912140274
605,22.38848314,0.500163919,0.675244682,0.74071508,0.458866214,0.912140274
624,29.60270365,0.448046041,0.613745017,0.730019844,0.465378055,0.912140274
792,47.39312379,0.388297028,0.533451624,0.727895485,0.466677567,0.912140274
799,23.39247728,0.493417493,0.674764574,0.731243921,0.464630177,0.912140274
834,14.09858484,-0.555945663,0.763223289,-0.728418106,0.466357683,0.912140274
979,16.09121252,0.55137023,0.747240414,0.73787528,0.460590242,0.912140274
1168,14.23607517,-0.568606278,0.763228668,-0.745001206,0.456270991,0.912140274
332,14.46354278,-0.550696162,0.763871011,-0.720928212,0.470953684,0.915177565
795,54.8757933,0.357118353,0.499869574,0.714423065,0.474965614,0.92048592
117,14.19181202,-0.534968441,0.763444753,-0.700729737,0.483471694,0.929454942
639,14.26973616,-0.535774523,0.763145757,-0.702060541,0.482641409,0.929454942
710,24.96529737,-0.495172255,0.704747889,-0.702623254,0.482290567,0.929454942
6,5.339111719,-0.511377158,0.763650447,-0.669648214,0.503082071,0.933473166
7,80.3642309,-0.321246835,0.486975917,-0.659677048,0.509461099,0.933473166
16,34.75687678,-0.362460591,0.644415388,-0.562464208,0.573799783,0.933473166
18,44.62287226,-0.308808607,0.591758639,-0.521848921,0.601775525,0.933473166
35,23.05866234,0.333841585,0.672705013,0.496267425,0.619705746,0.933473166
36,34.39016062,0.238414718,0.607514744,0.392442685,0.694731152,0.933473166
40,11.70252264,-0.291068701,0.763443743,-0.381257564,0.703012139,0.933473166
47,4.020596838,-0.283675314,0.764472675,-0.37107319,0.710583019,0.933473166
54,13.67277962,-0.485972716,0.76421193,-0.635913542,0.524832775,0.933473166
58,13.43429699,-0.483445585,0.764562132,-0.632316936,0.527179799,0.933473166
76,14.56933463,0.435052364,0.743137318,0.585426614,0.558260898,0.933473166
79,13.53229922,-0.46881693,0.764391168,-0.613320704,0.539664306,0.933473166
85,33.20245874,-0.288605838,0.646390587,-0.446488305,0.655244558,0.933473166
88,21.99409351,-0.282991991,0.715044437,-0.395768397,0.692275893,0.933473166
91,4.667330585,-0.370761641,0.763757371,-0.485444273,0.627361234,0.933473166
104,13.24775493,-0.388779334,0.763646891,-0.509108776,0.610675981,0.933473166
121,23.15156463,0.384175374,0.670513594,0.572956876,0.566673893,0.933473166
125,8.106247809,0.316770082,0.763792803,0.414733002,0.678337371,0.933473166
128,24.69751058,-0.475594645,0.707450878,-0.672265255,0.501414845,0.933473166
150,4.632095168,-0.383555003,0.763726163,-0.502215351,0.615516046,0.933473166
176,4.536525716,-0.344778887,0.76368796,-0.451465657,0.651653972,0.933473166
181,4.54217515,-0.328948267,0.763709218,-0.430724495,0.666668706,0.933473166
185,54.85677307,-0.280366312,0.549813236,-0.509930088,0.610100442,0.933473166
191,1.854453345,0.436482859,0.766189067,0.569680354,0.568894517,0.933473166
193,26.25844107,-0.429101912,0.70708289,-0.606862247,0.543942334,0.933473166
201,22.00375165,0.429070748,0.671977807,0.638519224,0.523135744,0.933473166
206,11.90799553,-0.319487185,0.76347339,-0.418465383,0.675606891,0.933473166
209,14.13759255,-0.513401465,0.763179852,-0.672713599,0.501129515,0.933473166
215,23.5100883,0.413277152,0.670985769,0.61592536,0.537943783,0.933473166
218,41.55458717,0.25848521,0.562378683,0.459628393,0.645782976,0.933473166
220,8.40178947,0.482361617,0.763641077,0.631660123,0.52760899,0.933473166
239,46.56814523,-0.319103292,0.591595025,-0.53939482,0.589614454,0.933473166
252,14.2488782,-0.493148147,0.763528463,-0.645880502,0.518356748,0.933473166
268,2.218545274,0.325154172,0.765886003,0.424546435,0.671167348,0.933473166
271,60.37652159,0.263917425,0.497220895,0.530785065,0.59556773,0.933473166
283,12.70373392,-0.290207226,0.763396636,-0.380152613,0.703832133,0.933473166
286,16.77071503,0.271156547,0.737944969,0.367448195,0.713284728,0.933473166
299,2.203755261,0.349698977,0.765678114,0.456718,0.647873752,0.933473166
300,12.53598118,-0.41462895,0.763281543,-0.543218887,0.586979104,0.933473166
308,12.24169168,-0.307068632,0.764195411,-0.401819518,0.687816857,0.933473166
314,2.022521571,0.397407533,0.766244917,0.518642962,0.604009744,0.933473166
326,13.78546279,-0.511957285,0.763194042,-0.670808807,0.502342336,0.933473166
335,7.983786294,0.329668608,0.764303573,0.431332025,0.666226968,0.933473166
338,7.684729809,0.336992315,0.763647632,0.441292948,0.65900093,0.933473166
361,33.69010005,0.275419345,0.608149826,0.452880743,0.650634618,0.933473166
365,12.24555148,-0.366663798,0.763962658,-0.479949896,0.631263021,0.933473166
372,14.29612239,-0.407196608,0.7634435,-0.533368361,0.593778615,0.933473166
385,31.4395952,0.356998743,0.610802384,0.584475032,0.558900759,0.933473166
395,75.46311903,-0.245661351,0.507656062,-0.483912967,0.628447637,0.933473166
411,22.23537359,-0.312087417,0.711847259,-0.438419075,0.661082521,0.933473166
418,2.00149697,0.34115243,0.768832349,0.443727987,0.657239259,0.933473166
424,8.674158026,0.408047334,0.763580174,0.53438702,0.593073797,0.933473166
432,1.986915399,0.342454,0.766090926,0.447014824,0.654864357,0.933473166
443,55.77641342,0.331560064,0.49561124,0.668992222,0.50350044,0.933473166
450,13.88881549,-0.501459677,0.76411807,-0.656259414,0.511657227,0.933473166
451,2.034074166,0.379158172,0.766760445,0.494493651,0.620957589,0.933473166
452,22.02883963,-0.32448653,0.713446842,-0.454815287,0.649242131,0.933473166
458,8.849077361,0.361425347,0.764019667,0.473057649,0.636172051,0.933473166
459,25.21252669,0.270667805,0.667895255,0.40525487,0.685290176,0.933473166
465,4.079563687,-0.316521394,0.763813545,-0.414396152,0.678584006,0.933473166
492,14.16864913,-0.422422611,0.763435584,-0.553317949,0.580045713,0.933473166
500,14.23324831,0.47945349,0.744439848,0.644045979,0.519545619,0.933473166
523,4.361120771,-0.353802469,0.764255109,-0.462937656,0.643409055,0.933473166
525,25.3620648,-0.438145277,0.70659601,-0.6200789,0.535205843,0.933473166
539,12.19574688,-0.325270917,0.76357622,-0.425983561,0.670119824,0.933473166
556,4.490892967,-0.353177517,0.764488142,-0.461979065,0.644096333,0.933473166
558,23.30200686,-0.39358213,0.709337525,-0.554858746,0.578991281,0.933473166
570,21.65974981,-0.275370421,0.713745665,-0.385810289,0.699637175,0.933473166
572,22.56710768,-0.346151137,0.711765831,-0.486327276,0.626735144,0.933473166
574,12.84787072,-0.293302897,0.763357155,-0.384227613,0.700809754,0.933473166
590,11.48565228,-0.294057672,0.763248437,-0.38527124,0.700036467,0.933473166
593,40.72317154,0.345505974,0.564265023,0.61231152,0.540331669,0.933473166
602,2.053345714,0.390690348,0.766202643,0.509904725,0.610118211,0.933473166
609,23.15078142,-0.374546599,0.709835966,-0.527652327,0.597740667,0.933473166
615,33.83690092,0.22967887,0.60695803,0.378409805,0.705126185,0.933473166
626,7.362366829,0.52790239,0.764293758,0.690706138,0.489750231,0.933473166
629,33.92636299,0.295799249,0.609251638,0.48551244,0.627312891,0.933473166
636,23.63963796,0.273557454,0.669648836,0.408508818,0.682900158,0.933473166
641,21.42141474,-0.277198101,0.713996134,-0.388234737,0.697842329,0.933473166
647,15.75403945,0.328664944,0.740044005,0.444115407,0.656959148,0.933473166
652,7.406073719,0.4506505,0.763614666,0.590154327,0.555087189,0.933473166
653,32.68248179,-0.242696186,0.647268156,-0.374954622,0.707694215,0.933473166
656,53.13695687,-0.253557677,0.550524151,-0.46057503,0.64510353,0.933473166
658,32.39901623,0.37493927,0.611365017,0.61328218,0.539689774,0.933473166
662,32.01743957,0.372463637,0.614562107,0.60606346,0.544472614,0.933473166
674,11.41713862,-0.289944592,0.763281554,-0.379865845,0.704045002,0.933473166
675,7.363178594,0.474840862,0.763675313,0.6217837,0.534084106,0.933473166
681,31.13084671,0.341563094,0.610307773,0.559657125,0.575713332,0.933473166
684,23.57169284,-0.306820483,0.712240291,-0.430782262,0.666626699,0.933473166
689,2.172772991,0.378758482,0.76639799,0.494205996,0.621160706,0.933473166
707,5.04747477,-0.479822577,0.7635246,-0.628431065,0.529721592,0.933473166
714,20.98819959,-0.262692924,0.715196117,-0.367301944,0.713393804,0.933473166
732,14.02725946,-0.385785619,0.763301113,-0.505417342,0.613265741,0.933473166
740,14.31317685,-0.432403505,0.76317401,-0.566585732,0.570995671,0.933473166
741,24.52707035,-0.460012765,0.707503673,-0.650191345,0.515568631,0.933473166
755,22.98794769,0.41300704,0.672121876,0.614482365,0.538896623,0.933473166
757,11.60558652,-0.287929246,0.763445602,-0.377144417,0.706066284,0.933473166
759,13.80192827,-0.377657122,0.763240687,-0.494807376,0.620736097,0.933473166
761,15.87097672,0.415691818,0.742565375,0.559805011,0.575612445,0.933473166
762,4.776053205,-0.441082441,0.763860629,-0.577438376,0.563643356,0.933473166
769,23.27517221,-0.403069916,0.708782175,-0.568679533,0.56957364,0.933473166
770,25.34525779,-0.468282974,0.706819781,-0.662521037,0.507637357,0.933473166
785,23.11750686,-0.280583456,0.713460811,-0.393271013,0.694119325,0.933473166
787,7.257550405,0.490019728,0.763726665,0.641616629,0.521122133,0.933473166
805,2.103345987,0.3833742,0.766066356,0.50044516,0.616761661,0.933473166
806,34.61177467,-0.279459004,0.645770802,-0.432752617,0.6651945,0.933473166
810,8.045730812,0.292080656,0.76369387,0.382457771,0.702121846,0.933473166
814,34.27831953,-0.333413336,0.644018919,-0.517707362,0.604662461,0.933473166
827,34.38407226,0.233031669,0.607543023,0.38356406,0.701301582,0.933473166
828,31.56327375,0.332728795,0.611468683,0.544146911,0.586340381,0.933473166
850,1.787163008,0.492592248,0.767589508,0.641739162,0.521042557,0.933473166
852,23.81515774,0.39415718,0.67036055,0.587977888,0.556547135,0.933473166
859,57.13870857,0.338142613,0.507442746,0.666366041,0.505177163,0.933473166
866,31.571238,0.366807175,0.611750989,0.599602095,0.548771451,0.933473166
868,22.67923672,-0.357132892,0.710418743,-0.502707587,0.615169875,0.933473166
872,66.96021367,0.229065577,0.469059878,0.488350395,0.625301671,0.933473166
879,25.0771664,-0.468876545,0.705445995,-0.664652643,0.50627269,0.933473166
881,44.76487399,-0.288734303,0.594500469,-0.485675485,0.627197268,0.933473166
883,14.96388231,0.34543363,0.740239896,0.466650922,0.640749648,0.933473166
898,25.91830819,-0.449101445,0.706731073,-0.635462996,0.525126493,0.933473166
900,7.722029449,0.384113939,0.764091862,0.502706491,0.615170645,0.933473166
904,25.37515309,0.407317044,0.67166947,0.60642483,0.544232684,0.933473166
908,22.73345471,-0.370972096,0.709896845,-0.522571834,0.601272246,0.933473166
915,15.3315238,0.452610755,0.743569103,0.608700325,0.542723091,0.933473166
925,32.09801563,-0.278657866,0.6461768,-0.431240901,0.666293217,0.933473166
928,5.004093671,-0.452242233,0.764093808,-0.591867422,0.553939371,0.933473166
929,12.83711132,-0.290979178,0.763433348,-0.38114549,0.703095294,0.933473166
946,4.635936952,-0.386389322,0.764733115,-0.505260351,0.613375987,0.933473166
951,4.631157714,-0.369376745,0.763655163,-0.483695735,0.628601821,0.933473166
957,7.342912364,0.398945581,0.763625572,0.52243612,0.601366713,0.933473166
958,35.7204547,0.224576526,0.606568209,0.370241174,0.7112028,0.933473166
978,1.914983004,0.386913714,0.766127944,0.505024934,0.613541324,0.933473166
985,4.417554779,-0.286996557,0.763897731,-0.375700234,0.707139764,0.933473166
988,1.634969743,0.52468759,0.767453363,0.683673582,0.494181309,0.933473166
989,15.46742719,0.330961183,0.740266965,0.447083551,0.654814735,0.933473166
992,24.88059952,-0.474153518,0.705578622,-0.672006639,0.50157947,0.933473166
1014,15.23462069,0.36834883,0.742686244,0.495968295,0.61991678,0.933473166
1022,33.75599256,-0.316387024,0.645307196,-0.490289006,0.623929406,0.933473166
1027,22.4443975,-0.339032702,0.711147515,-0.476740332,0.633547039,0.933473166
1030,13.60295004,-0.447808276,0.764167122,-0.5860083,0.557869937,0.933473166
1032,52.03288914,0.196152947,0.527147854,0.372102334,0.709816659,0.933473166
1035,24.49921834,-0.431199216,0.708800801,-0.608350351,0.542955133,0.933473166
1037,4.387580545,-0.365449879,0.76380616,-0.478458931,0.632323598,0.933473166
1040,7.43317033,0.399298637,0.763870787,0.522730603,0.601161739,0.933473166
1047,12.52191352,-0.378798465,0.763536226,-0.496110665,0.619816335,0.933473166
1050,34.25723219,-0.411063603,0.641418107,-0.640866852,0.521609194,0.933473166
1053,35.18964004,-0.371887309,0.642753722,-0.578584451,0.562869599,0.933473166
1067,13.61007141,-0.347634384,0.764994196,-0.454427479,0.649521178,0.933473166
1076,4.207792104,-0.316853215,0.764188059,-0.414627279,0.678414775,0.933473166
1085,22.72705012,-0.353239338,0.710413906,-0.497230325,0.619026639,0.933473166
1089,15.68340749,0.295437054,0.738424589,0.400091029,0.689089471,0.933473166
1095,8.365959835,0.279784307,0.763589247,0.366406819,0.714061532,0.933473166
1101,50.67652772,-0.202249224,0.551311145,-0.366851324,0.713729921,0.933473166
1103,24.45851185,-0.473225568,0.705146259,-0.671102714,0.502155098,0.933473166
1109,24.31436437,0.273872565,0.665869207,0.411300842,0.680851952,0.933473166
1114,47.61256968,0.361394784,0.530697758,0.680980423,0.495883878,0.933473166
1116,8.585197605,0.420925533,0.763667106,0.551189818,0.581503559,0.933473166
1147,152.002717,-0.188661465,0.491301702,-0.38400328,0.700976017,0.933473166
1150,41.17454849,0.320969035,0.591089723,0.543012376,0.587121282,0.933473166
1161,7.637746601,0.440033943,0.763638019,0.576233676,0.564457246,0.933473166
1166,34.88602734,-0.342741829,0.644192223,-0.532049001,0.594692058,0.933473166
1183,8.388639436,0.29852741,0.763844983,0.390821981,0.695928826,0.933473166
1186,56.84424153,0.342706025,0.495522199,0.691605795,0.489184921,0.933473166
1196,8.908638069,0.33866952,0.763543134,0.443549952,0.657367997,0.933473166
1204,5.15982389,-0.451932696,0.763824968,-0.591670494,0.554071258,0.933473166
1206,23.29531607,-0.383211303,0.708925015,-0.540552661,0.588815954,0.933473166
1208,8.520811694,0.402591678,0.76401187,0.526944271,0.598232289,0.933473166
1209,4.059450073,-0.326750515,0.764259043,-0.427538958,0.668986816,0.933473166
1216,5.168092586,-0.429548807,0.765302403,-0.561279836,0.574606786,0.933473166
1219,11.76269669,-0.332703471,0.763974867,-0.435490073,0.663206743,0.933473166
1222,12.17570652,-0.33401916,0.763426386,-0.437526349,0.661729671,0.933473166
1223,25.01621691,-0.455522911,0.706731724,-0.644548555,0.519219782,0.933473166
1224,34.31884787,0.257958495,0.609343339,0.4233385,0.672048309,0.933473166
1226,15.87724032,0.31420139,0.739701273,0.424767946,0.671005847,0.933473166
1228,25.1142536,-0.402281941,0.708191256,-0.568041384,0.570006868,0.933473166
1233,24.20072393,-0.283969317,0.714157027,-0.397628681,0.690903916,0.933473166
322,33.7907458,0.219614052,0.607193951,0.361686824,0.717586074,0.934681861
745,51.51868013,-0.199703578,0.551777119,-0.36192798,0.71740585,0.934681861
51,4.051653185,-0.274125532,0.763880042,-0.358859397,0.719700275,0.935740503
265,11.59100494,-0.272382056,0.76330183,-0.356847115,0.721206263,0.936005962
351,11.94127025,-0.270140644,0.763429769,-0.353851337,0.723450298,0.937226603
166,21.40581866,-0.251649595,0.714977112,-0.351968743,0.724861704,0.937366124
98,22.35695554,-0.250111695,0.714478346,-0.350061967,0.726292193,0.937529779
100,35.80560081,0.211103647,0.606221131,0.348228784,0.727668373,0.937622867
447,22.39411773,-0.246916804,0.715843832,-0.344931105,0.730146166,0.939132546
178,53.38420306,-0.186666541,0.551975718,-0.338178899,0.735228376,0.942298043
1055,4.174688635,-0.259709168,0.764272707,-0.339812171,0.733997982,0.942298043
30,26.98760702,0.213642198,0.664420409,0.321546712,0.747796119,0.943272649
59,21.71096938,-0.235876825,0.719054211,-0.328037611,0.742883225,0.943272649
301,12.52820566,-0.254124766,0.76495461,-0.332208947,0.739731488,0.943272649
463,30.28826006,-0.209039146,0.649671739,-0.32176118,0.747633625,0.943272649
519,11.44418968,-0.24888998,0.764052527,-0.325749829,0.74461364,0.943272649
550,3.810533136,-0.252234857,0.76387659,-0.330203675,0.74124607,0.943272649
660,11.18810688,-0.246507188,0.763285195,-0.322955548,0.746728907,0.943272649
1033,8.489467825,0.254005639,0.763580167,0.332650913,0.739397807,0.943272649
1044,21.91604028,-0.232386108,0.715436738,-0.32481713,0.745319479,0.943272649
934,3.905874018,-0.243840136,0.763851823,-0.319224394,0.74955636,0.943837168
87,16.21851813,0.226352052,0.735947334,0.307565558,0.758412931,0.943990439
141,31.32938249,-0.203865628,0.649607584,-0.313828891,0.753651,0.943990439
167,61.29950393,0.151000958,0.493061374,0.30625185,0.759412897,0.943990439
392,32.06560545,-0.198317916,0.649670197,-0.305259372,0.760168617,0.943990439
613,21.40288695,-0.225295018,0.716350324,-0.314503967,0.753138304,0.943990439
893,3.690518139,-0.236736316,0.766162525,-0.308989683,0.757329375,0.943990439
1065,21.26243255,-0.218507636,0.715849277,-0.305242518,0.760181452,0.943990439
1091,60.20863354,-0.158752223,0.517215804,-0.306936141,0.758891979,0.943990439
1072,32.07294359,-0.196537771,0.648946081,-0.302856858,0.76199895,0.94461594
72,2.248618541,0.227410711,0.765496584,0.297076062,0.766408439,0.948446933
579,8.559940105,0.223846089,0.763442384,0.293206264,0.769364496,0.950469197
217,20.88466959,-0.20756254,0.716336554,-0.289755616,0.772003205,0.952093146
45,22.54305668,-0.201711885,0.717454296,-0.281149455,0.77859577,0.953718453
50,2.411705439,0.215321187,0.765003947,0.281464151,0.77835442,0.953718453
921,8.733367766,0.217216143,0.764036782,0.284300636,0.776179999,0.953718453
927,32.55186216,-0.182528124,0.649314676,-0.281108885,0.778626887,0.953718453
842,25.18894977,0.184454597,0.662506342,0.278419369,0.780690453,0.953942155
977,8.341817226,0.211840876,0.763630112,0.277412942,0.781463045,0.953942155
359,10.89125621,-0.20883213,0.763378882,-0.273562885,0.784420559,0.954311983
1162,50.99899669,-0.151921018,0.552527755,-0.274956356,0.78334977,0.954311983
922,3.582986943,-0.207016899,0.764773993,-0.270690297,0.78662924,0.955382473
736,171.0398344,-0.126871505,0.471841511,-0.268885849,0.788017527,0.95545464
384,25.19567645,0.166208985,0.662772762,0.250778237,0.801985568,0.964698239
743,41.34766433,-0.149974186,0.597258015,-0.251104517,0.801733303,0.964698239
754,20.60685575,-0.17966225,0.71776726,-0.250307112,0.802349857,0.964698239
886,16.62218081,0.188535366,0.733618921,0.256993597,0.797183716,0.964698239
1132,3.568353917,-0.191823002,0.763953527,-0.251092501,0.801742594,0.964698239
631,3.636846622,-0.188316738,0.764029553,-0.246478343,0.805311968,0.966643247
1093,32.14716482,-0.157755368,0.650140188,-0.242648234,0.808277913,0.968586365
14,2.392396267,0.171596313,0.764955359,0.224321996,0.822506762,0.968964253
243,3.725739968,-0.176636165,0.765722317,-0.230679139,0.817564081,0.968964253
256,3.488840737,-0.167873263,0.764157844,-0.219684015,0.826117255,0.968964253
350,3.693324915,-0.169518769,0.763905699,-0.221910595,0.824383482,0.968964253
369,49.76393336,-0.119474366,0.55479463,-0.215348815,0.829495374,0.968964253
389,25.48139893,0.153492166,0.663124595,0.231468064,0.816951193,0.968964253
488,61.40732884,0.116639995,0.492385279,0.236887657,0.812743945,0.968964253
598,3.660870097,-0.172822951,0.76407388,-0.226186178,0.82105662,0.968964253
738,17.94800762,0.167540366,0.732525888,0.228715967,0.819089684,0.968964253
870,41.34219347,-0.13917937,0.5978698,-0.232792107,0.815922842,0.968964253
986,16.73805329,0.164266048,0.732840681,0.224149739,0.822640791,0.968964253
1052,2.365677948,0.179233454,0.765574995,0.234116128,0.814894825,0.968964253
1113,3.66268624,-0.17472175,0.764191779,-0.228635998,0.819151844,0.968964253
1154,3.60869438,-0.163913352,0.764158311,-0.214501825,0.830155744,0.968964253
1217,69.02880925,-0.107786653,0.497093062,-0.216833951,0.828337752,0.968964253
1220,33.14860717,-0.142294693,0.652259278,-0.21815664,0.827307067,0.968964253
126,35.30290895,0.126523684,0.60396079,0.209489898,0.83406582,0.970957308
383,18.00447334,0.151943628,0.732236575,0.207506199,0.835614552,0.970957308
403,18.15009146,0.151686351,0.732352615,0.207122018,0.835914567,0.970957308
1192,9.840036981,0.15628263,0.763609293,0.20466308,0.837835367,0.971618757
69,11.08929931,-0.137739328,0.76503836,-0.180042381,0.857119297,0.972032767
106,27.34923087,0.125298178,0.663537539,0.188833594,0.850223241,0.972032767
157,18.48674735,0.132726695,0.731746853,0.181383349,0.856066687,0.972032767
304,29.06274161,-0.121800775,0.654511879,-0.186094064,0.852370997,0.972032767
399,2.417093325,0.144445991,0.765134064,0.188785205,0.850261168,0.972032767
490,35.9849099,0.109222062,0.603484219,0.180985779,0.856378738,0.972032767
620,30.79856678,-0.121296127,0.651431352,-0.186199399,0.852288395,0.972032767
645,20.1916771,-0.129728885,0.720171589,-0.180136078,0.85704574,0.972032767
724,29.16969108,-0.123899408,0.651805804,-0.190086384,0.84924144,0.972032767
905,34.36903198,0.11897061,0.603801674,0.197035906,0.843799439,0.972032767
965,3.341154334,-0.145406298,0.764177423,-0.190278192,0.849091142,0.972032767
1171,40.82778259,-0.113958428,0.598652769,-0.190358141,0.849028496,0.972032767
1188,21.04317225,-0.143594558,0.71919876,-0.199659073,0.841747224,0.972032767
1231,26.08445425,0.124127699,0.660600684,0.187901257,0.850954057,0.972032767
52,47.37211748,-0.062550237,0.554687324,-0.112766661,0.910215551,0.977113184
109,36.06514786,0.067985905,0.603099797,0.112727455,0.910246634,0.977113184
152,20.96595031,-0.098283162,0.720943986,-0.136325656,0.891563843,0.977113184
171,19.02935068,0.091063548,0.729179603,0.124884937,0.900614644,0.977113184
177,3.587715193,-0.110786221,0.764878283,-0.144841635,0.884835909,0.977113184
190,22.30477187,-0.102647018,0.72137884,-0.142292804,0.88684873,0.977113184
198,3.463939223,-0.116272761,0.765433872,-0.151904384,0.87926235,0.977113184
247,9.320561992,0.108650665,0.76352231,0.142301886,0.886841557,0.977113184
261,28.54592508,-0.101980795,0.652426971,-0.156309901,0.875788753,0.977113184
273,30.01554868,-0.078293298,0.653179202,-0.119864958,0.904590123,0.977113184
274,3.602441284,-0.111435882,0.764172974,-0.145825469,0.884059169,0.977113184
342,35.65620163,0.098971196,0.603128545,0.164096355,0.869655291,0.977113184
355,19.06142808,0.107422123,0.730395479,0.147073915,0.883073678,0.977113184
482,22.24864674,-0.107770148,0.722939724,-0.149072108,0.881496735,0.977113184
513,3.303718006,-0.089558937,0.764039916,-0.117217615,0.906687608,0.977113184
536,19.05345971,-0.082810652,0.721710263,-0.114742239,0.908649433,0.977113184
547,19.62647661,-0.090223782,0.721986671,-0.124965994,0.900550472,0.977113184
643,17.69533905,0.08312225,0.729333491,0.113970154,0.909261453,0.977113184
722,3.555968428,-0.100380936,0.764201983,-0.131353933,0.895495329,0.977113184
737,291.2883963,-0.069410726,0.520931205,-0.133243555,0.894000766,0.977113184
773,29.23610982,-0.107409212,0.651858326,-0.164773859,0.86912198,0.977113184
788,17.83933119,0.096530282,0.729768937,0.132275132,0.894766676,0.977113184
797,19.96380347,-0.096261934,0.721265261,-0.133462595,0.893827544,0.977113184
807,21.19732985,-0.096616632,0.722636509,-0.133700181,0.893639662,0.977113184
811,19.70277628,-0.110892882,0.720683189,-0.153871886,0.877710752,0.977113184
838,26.8529143,0.074063184,0.659046863,0.112379238,0.910522717,0.977113184
861,47.54962212,0.070166077,0.559718143,0.125359662,0.900238821,0.977113184
917,29.49332138,-0.080242534,0.653937561,-0.122706721,0.902339341,0.977113184
954,3.543361382,-0.109877102,0.765234187,-0.143586243,0.885827204,0.977113184
975,38.75151217,-0.103207045,0.597934199,-0.172606024,0.862961117,0.977113184
996,17.08359823,0.086953941,0.729933867,0.119125779,0.905175707,0.977113184
1046,17.37739713,0.109024865,0.73037564,0.149272318,0.881338757,0.977113184
1138,87.67788785,-0.05883715,0.443574837,-0.132643119,0.89447563,0.977113184
1142,31.93194612,-0.104109972,0.652466502,-0.159563704,0.873224773,0.977113184
1156,20.92806718,-0.119287486,0.720501272,-0.165561798,0.868501813,0.977113184
1257,45.52906135,0.08358538,0.559508198,0.149390805,0.881245267,0.977113184
12,35.59894143,0.063055761,0.602721798,0.104618351,0.916678653,0.98064809
232,19.33459138,-0.074805753,0.722193732,-0.103581282,0.917501642,0.98064809
819,37.56669851,0.06207196,0.602238615,0.103068715,0.917908435,0.98064809
677,2.91458327,0.076702619,0.765375968,0.10021561,0.920173153,0.980767631
1260,3.057698367,-0.076063126,0.764523051,-0.099490952,0.920748471,0.980767631
320,27.90315871,0.06398796,0.657943393,0.097254506,0.922524284,0.981205562
588,3.082017179,-0.071467273,0.764315606,-0.093504924,0.925502438,0.982919133
501,9.625502668,0.06871529,0.763411483,0.090010815,0.928278621,0.984413463
542,2.797619421,0.06642586,0.764410054,0.086898202,0.930752428,0.985583205
468,18.79412409,0.058074855,0.73030768,0.07952108,0.936618166,0.987003782
813,20.07988225,-0.059634792,0.722713835,-0.082515083,0.934237125,0.987003782
887,28.41462229,-0.051709003,0.659035031,-0.07846169,0.937460803,0.987003782
1238,27.1861217,0.051494603,0.657610657,0.078305609,0.937584955,0.987003782
972,19.9936764,-0.054161958,0.723364862,-0.074875019,0.940314153,0.988429643
151,3.391880142,-0.052241524,0.765009822,-0.068288697,0.945555821,0.991820289
409,3.43564766,-0.050168207,0.764492695,-0.065622872,0.947678079,0.991820289
752,9.615252167,0.050734375,0.763387776,0.066459507,0.947011995,0.991820289
441,39.39934714,0.036126689,0.601567036,0.060054303,0.952112385,0.995012798
1198,47.15675241,0.031858857,0.557419946,0.057154139,0.95442241,0.995979264
476,37.28498305,0.031601616,0.601254876,0.052559433,0.95808294,0.996905403
1210,66.15979273,0.026205519,0.490369259,0.05344038,0.957381033,0.996905403
790,3.194373609,-0.038169105,0.764304604,-0.049939651,0.96017048,0.997633779
20,67.46212621,0.002736236,0.491707593,0.005564763,0.995559984,0.997646388
120,9.409367932,0.018965431,0.763455497,0.024841568,0.980181335,0.997646388
230,37.76352451,-0.014732146,0.600974876,-0.024513747,0.980442819,0.997646388
270,9.398199923,0.015083485,0.76355361,0.019754323,0.984239356,0.997646388
357,36.67718317,0.023717888,0.600967258,0.03946619,0.968518709,0.997646388
400,29.57583926,-0.003073849,0.655563557,-0.004688865,0.996258841,0.997646388
449,47.11752486,0.021509275,0.558271859,0.038528317,0.969266454,0.997646388
508,28.63611557,0.004767583,0.656274861,0.007264613,0.994203728,0.997646388
543,19.96842817,-0.032867126,0.723768271,-0.045411118,0.963779619,0.997646388
554,27.51961654,-0.014610796,0.65610219,-0.022269086,0.982233309,0.997646388
567,2.996993778,0.012525305,0.76876983,0.01629266,0.987000913,0.997646388
596,3.218760328,-0.011371197,0.7646072,-0.014871946,0.988134341,0.997646388
