"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1",169.871925597538,0.143179767240773,0.0762921381679931,1.87673029854656,0.0605550677859166,0.969223715687834
"2",0,NA,NA,NA,NA,NA
"3",537.070248850146,-0.0466199935841923,0.0709817375509659,-0.656788565519665,0.511316877555477,0.969223715687834
"4",0,NA,NA,NA,NA,NA
"5",0,NA,NA,NA,NA,NA
"6",87.9859586322523,0.0449129008420376,0.0782447340945615,0.574005412143887,0.5659641388895,0.969223715687834
"7",1393.78586863592,-0.0629854554114707,0.0529166514850785,-1.19027666422225,0.233937669564013,0.969223715687834
"8",0,NA,NA,NA,NA,NA
"9",0,NA,NA,NA,NA,NA
"10",266.931652414007,0.0032447212872091,0.0715509323705442,0.0453484137761548,0.963829598492092,0.990274580951138
"11",0,NA,NA,NA,NA,NA
"12",429.181680538949,-0.103927974240512,0.0607620791473124,-1.71040846032519,0.0871903676468673,0.969223715687834
"13",0,NA,NA,NA,NA,NA
"14",51.1180600247508,-0.0572725373318315,0.0782758624400679,-0.731675583589799,0.464366602673283,0.969223715687834
"15",296.140679013363,0.0396818246993578,0.0649173101350859,0.611267235453599,0.541022678190671,0.969223715687834
"16",458.117836356397,-0.0789412871972338,0.0601367501096784,-1.31269626398599,0.189285317025721,0.969223715687834
"17",0,NA,NA,NA,NA,NA
"18",545.732321888456,-0.0948915382323305,0.0574960419924573,-1.65040122665798,0.0988609003994604,0.969223715687834
"19",0,NA,NA,NA,NA,NA
"20",697.365503991098,-0.123833499623302,0.0567225736470112,-2.18314317671703,0.0290252678006704,0.969223715687834
"21",0,NA,NA,NA,NA,NA
"22",342.093419718064,0.0882436633391763,0.0720488374812606,1.2247756719479,0.22065975359456,0.969223715687834
"23",0,NA,NA,NA,NA,NA
"24",1130.85092186567,-0.0344713414459159,0.0762649121774909,-0.451994770094155,0.651272750089282,0.969223715687834
"25",0,NA,NA,NA,NA,NA
"26",1270.97600870429,-0.050197447927228,0.0646692408797009,-0.776218295504757,0.437620105366836,0.969223715687834
"27",0,NA,NA,NA,NA,NA
"28",465.739352945364,0.0610072990781287,0.056513402009307,1.07951913898373,0.280356366556536,0.969223715687834
"29",1553.25915664597,-0.0461560658081229,0.0711200719238946,-0.64898789553411,0.516346200127405,0.969223715687834
"30",241.820647420542,-0.0333301716226066,0.0596470070906682,-0.558790344198529,0.576304813056428,0.969223715687834
"31",0,NA,NA,NA,NA,NA
"32",0,NA,NA,NA,NA,NA
"33",0,NA,NA,NA,NA,NA
"34",821.250389137471,-0.147240036106356,0.0660870281186383,-2.22797181682967,0.0258823944398547,0.969223715687834
"35",241.935208937388,0.0807189829652362,0.0727931911101754,1.10888095073432,0.267481542595618,0.969223715687834
"36",350.75167334984,0.0363942977545561,0.0638783780302796,0.569743610855375,0.568851606383238,0.969223715687834
"37",0,NA,NA,NA,NA,NA
"38",2421.0294523871,-0.024673743446379,0.0764681477382873,-0.322666942722675,0.746947489979871,0.969223715687834
"39",0,NA,NA,NA,NA,NA
"40",160.926996726536,0.0226582926406312,0.0698509194981412,0.324380735478138,0.7456498027831,0.969223715687834
"41",393.431993591667,0.0263079972333191,0.0719121523739402,0.365835208165076,0.714488045995628,0.969223715687834
"42",0,NA,NA,NA,NA,NA
"43",0,NA,NA,NA,NA,NA
"44",0,NA,NA,NA,NA,NA
"45",220.91604963312,0.0234472655034145,0.0673570005203781,0.348104359194569,0.727761810670749,0.969223715687834
"46",0,NA,NA,NA,NA,NA
"47",84.9382360727011,0.077347292609124,0.0771337395084367,1.00276860816095,0.315972518367174,0.969223715687834
"48",142.01068902283,-0.000979493362090205,0.0707763903776075,-0.0138392669768039,0.988958215011054,0.992848897346165
"49",275.459473019417,-0.0336460948263049,0.0652697558313247,-0.515492886372301,0.606208639261181,0.969223715687834
"50",49.5722447895564,-0.127285050663996,0.0783569874861493,-1.62442501616713,0.104285131641158,0.969223715687834
"51",77.6304033246828,0.0135396444926607,0.0763164882157829,0.177414406889082,0.859182891759901,0.969223715687834
"52",576.470040890242,-0.00686626516977001,0.0723236520193091,-0.0949380317235204,0.924364047986291,0.984756731669454
"53",0,NA,NA,NA,NA,NA
"54",192.502486783103,0.0579699887714783,0.0742382566253019,0.780864090923721,0.434882433986276,0.969223715687834
"55",0,NA,NA,NA,NA,NA
"56",190.544733541148,-0.0580441727122759,0.065368564678409,-0.887952381971876,0.374566366083658,0.969223715687834
"57",198.108313131742,-0.0129518851822678,0.0638557086013578,-0.202830498101972,0.839267519336929,0.969223715687834
"58",207.597221198008,-0.0778368845608031,0.0721185657361802,-1.07929052340754,0.280458236113268,0.969223715687834
"59",256.859030954029,0.0602997233904208,0.0612878541902269,0.983877216573138,0.325175887176496,0.969223715687834
"60",266.672016994281,0.121616334212759,0.0626011966369751,1.94271580650468,0.0520505053468196,0.969223715687834
"61",0,NA,NA,NA,NA,NA
"62",0,NA,NA,NA,NA,NA
"63",499.394639771715,-0.0236903321266612,0.0562331863854554,-0.421287386495826,0.673545239702775,0.969223715687834
"64",0,NA,NA,NA,NA,NA
"65",278.268260510594,-0.0351899582530068,0.0602307558614552,-0.584252310131255,0.559050572357983,0.969223715687834
"66",0,NA,NA,NA,NA,NA
"67",249.545719456501,0.018164057002413,0.0649592531681501,0.279622318861864,0.779767281925345,0.969223715687834
"68",0,NA,NA,NA,NA,NA
"69",118.218593918714,0.01823588362895,0.0731390633123441,0.249331654017398,0.803104247942847,0.969223715687834
"70",144.39028675988,-0.0794904075281335,0.071469900889705,-1.11222215979851,0.266042642334601,0.969223715687834
