"","logFC","logCPM","PValue","FDR"
"764",-2.71154986614964,11.5640835478756,0.000100080108256362,0.00156124968879925
"930",-3.32740409257998,11.1945272240479,0.000106195325015025,0.00162063300349017
"92",-10.4280778826385,10.1948650564669,0.000109742349678978,0.0016391304143541
"667",-10.479333303067,10.2472349790152,0.000120967467352741,0.00176914921003384
"705",-10.2714495648792,10.0836107774685,0.000124314996558198,0.00178100260375214
"933",-10.0525257379918,9.91037050266721,0.000127778565098289,0.00179401105397998
"896",-10.4689676105493,10.2332328632695,0.000135850183146183,0.00186993781507099
"874",-10.1926799749117,10.0156048045217,0.000144449986398979,0.00195007481638622
"407",-9.97650966385433,9.84693356343507,0.000155794277391998,0.00205269572213727
"776",-10.5154355446949,10.2450468119624,0.000157899670933636,0.00205269572213727
"174",-10.3380054703665,10.1298449947635,0.000168960136701629,0.00214951083045942
"825",-2.66908403529957,11.5238062962836,0.000171470949438358,0.00214951083045942
"518",-10.2886014412843,10.0806616526206,0.000180301882084199,0.00222056002145803
"649",-10.3237124713552,10.1007467749295,0.000186782637568447,0.00226071399263878
"632",-10.0604063868798,9.90409511207196,0.000190475503488,0.00226633565167078
"515",-10.5247107338557,10.2536441815566,0.000206883843838107,0.00242054097290585
"315",-10.4847260380165,10.2151893987919,0.000213591155125444,0.00245804903111577
"339",-10.5474941456254,10.2570292768448,0.00022054027742616,0.00249481664292448
"1202",-2.04364226118025,11.8829027492898,0.000223893801288095,0.00249481664292448
"189",-10.2853390984162,10.0613527698826,0.000253552943911722,0.0027811588535317
"188",-2.31569935737355,11.1910378298217,0.000259828487383896,0.00278334212149514
"568",-10.3798430858345,10.1199924656461,0.000261681737918346,0.00278334212149514
"467",-9.79478575096842,9.68442867136408,0.000288765218848917,0.00298166903621009
"211",-2.53624798099955,11.3886249082999,0.000288822641684168,0.00298166903621009
"56",-10.2834873099249,10.0516475140118,0.000337752554627924,0.00342718215803723
"1003",-10.2630735222158,10.0388258682452,0.000341741810630493,0.00342718215803723
"815",-2.31573578198021,11.1988251274581,0.000359283118273622,0.00355234857786031
"603",-2.16750593849057,11.0653817723344,0.000415471244694413,0.00405084463577053
"682",-2.11449934200456,11.0087388919413,0.000436052002435586,0.00419326720150385
"413",-10.2365425478083,9.98894069839506,0.000468096004092149,0.00444058641719849
"670",-2.20249743595159,11.0786351521029,0.000502927059744301,0.00470739727920666
"865",-2.1623039792192,11.0621144342512,0.000604088616193402,0.00557987116536537
"1181",-9.95279428687225,9.77622729055721,0.000685774338474297,0.006252124488428
"1236",-1.61484200928099,11.4797251173906,0.000772163550074486,0.00673252233352736
"179",-9.72788217727273,9.60559344583188,0.000772945098756357,0.00673252233352736
"410",-2.24340664529023,11.1088717386297,0.000784542695834921,0.00673252233352736
"336",-1.62115193017561,11.4903795692524,0.000800894829538394,0.00673252233352736
"280",-2.27742016525539,11.1349215017301,0.000805387082333774,0.00673252233352736
"278",-9.86190512109067,9.69242948014596,0.000807400652149519,0.00673252233352736
"650",-2.19332323694641,11.060983336614,0.000808001434573567,0.00673252233352736
"285",-10.2959373845824,10.0316470819737,0.000827531320364136,0.00673252233352736
"1038",-2.29987440964681,11.1601037433565,0.000830471805262256,0.00673252233352736
"728",-10.2690292422915,10.0049093096739,0.000834372425949972,0.00673252233352736
"236",-9.92522673078346,9.74810281527148,0.000888143940137609,0.00708496643155229
"1120",-2.25502365856651,11.1107692874857,0.000920380795152206,0.00725963278872864
"82",-2.24306715565145,11.1052774871326,0.00102520510947009,0.0079965998538667
"48",-9.80205937752911,9.62514676383227,0.00106709728850484,0.00817542280064936
"521",-2.21594300151833,11.0712357729137,0.00107142293113923,0.00817542280064936
"436",-2.14984335498638,11.0099786087389,0.00111343984402893,0.00840467495170225
"970",-2.05214313159037,10.9401192650524,0.00122913409841772,0.00908371358508451
"1080",-2.32705623864082,11.1947598725347,0.001229277479463,0.00908371358508451
"848",-1.91366407120558,10.8365203260469,0.00133409209970553,0.00949343880176471
"690",-10.0140482794983,9.80020846182044,0.00133614173572128,0.00949343880176471
"266",-1.79239490585986,11.2406786302965,0.0013489178446412,0.00949343880176471
"162",-1.74749113137579,11.6044783322457,0.00135486913703957,0.00949343880176471
"875",-2.94892729525774,10.7893274788656,0.00135851718997111,0.00949343880176471
"346",-1.56856931965649,11.4319140837792,0.00136586512674962,0.00949343880176471
"1105",-2.08876401858057,10.9563977839754,0.00138112633354699,0.00950539888382339
"1152",-2.92026558894544,11.6876249560597,0.00148976391062372,0.0100682661518096
"1012",-9.64042087722981,9.50236389343285,0.00149159498545328,0.0100682661518096
