"","logFC","logCPM","PValue","FDR"
"865",11.6056599758623,13.3728025498335,1.59022093664574e-06,9.0668242113592e-06
"16",11.8146885886191,13.5673137299605,1.62895240719621e-06,9.21335481510179e-06
"476",11.7309924972871,13.4879002785775,1.67619401590698e-06,9.40531086703359e-06
"925",11.7110502330235,13.4717078054046,1.72761345844942e-06,9.61750169388773e-06
"927",11.5986395569891,13.3682973330882,1.75511964090276e-06,9.65587817625306e-06
"82",11.7321242128617,13.4891599692227,1.76182218491746e-06,9.65587817625306e-06
"521",11.6681173824913,13.4323919316431,1.83701604024277e-06,9.9905410803972e-06
"415",11.6441577421415,13.406525367181,1.86930844338941e-06,1.00701470499894e-05
"1009",11.6002686937245,13.3664274399206,1.88575125486362e-06,1.00701470499894e-05
"593",11.6903851383379,13.4499021519977,1.90856291287139e-06,1.00701470499894e-05
"814",11.7689678305095,13.5201622296278,1.90862758797535e-06,1.00701470499894e-05
"230",11.7847769616222,13.5384129733653,1.99995285502337e-06,1.04738271740853e-05
"109",11.6901966318815,13.4495871854956,2.28580593995662e-06,1.18828294084509e-05
"1152",11.5571580290916,13.3133394176859,2.44390325191714e-06,1.26119678766819e-05
"93",11.6744057298001,13.4335123037894,2.46612805283866e-06,1.2634438647514e-05
"1105",11.6569693922569,13.4192651419838,2.56804229373486e-06,1.30529887541358e-05
"188",11.7063244642041,13.4618484369644,2.5970763055489e-06,1.30529887541358e-05
"1063",11.7881918467534,13.5386440753125,2.60509541668813e-06,1.30529887541358e-05
"1072",11.6095019138639,13.3717301568396,2.62167525189149e-06,1.30529887541358e-05
"744",2.85377333759312,14.2636624898008,2.80612276791206e-06,1.38736279504464e-05
"1150",11.6927696808116,13.4001704695506,3.02882515504532e-06,1.48706901709517e-05
"806",11.7069595585461,13.4643609764051,3.05594882057028e-06,1.49003849389185e-05
"436",11.5940053443921,13.3580376699398,3.28610332755476e-06,1.59128428258987e-05
"1133",11.7068826712034,13.4607235820224,3.67806543133768e-06,1.75790913116666e-05
"1128",11.5929399346299,13.3559678886111,3.67992293370108e-06,1.75790913116666e-05
"819",11.6891299965487,13.4406643405481,3.84381844130615e-06,1.81613762606059e-05
"461",11.6699524261527,13.428253825471,3.86336005191371e-06,1.81613762606059e-05
"12",11.6906605067632,13.4404381709373,3.87887951251978e-06,1.81613762606059e-05
"653",11.6635480030072,13.4223354409674,3.9354609403084e-06,1.83050716105134e-05
"960",11.7541009072817,13.5030311616465,3.97713640986607e-06,1.83780094233681e-05
"141",11.6184958933893,13.3806560093544,4.0622409481419e-06,1.86493788982878e-05
"1022",11.7526635985556,13.5007130636678,4.39529462029467e-06,2.00482148164409e-05
"392",11.6059549490087,13.3630894892714,4.44448726374602e-06,2.01426442017208e-05
"41",11.706261884549,13.4565521500015,4.537291234983e-06,2.04322605295094e-05
"955",11.6035083877074,13.3597430949505,4.62421080477439e-06,2.06918799935158e-05
"417",11.4494692385922,13.2204903316468,4.84988543710959e-06,2.15652138618647e-05
"876",11.5624432229374,13.3223378530502,4.92802594963872e-06,2.17757146649661e-05
"770",11.4088783218969,13.1765376428737,5.06630490927626e-06,2.22476867755175e-05
"249",11.5481526757851,13.3093895216119,5.26427610461708e-06,2.29743407775573e-05
"34",2.0264635836494,14.4543303803574,5.42565650787292e-06,2.35333690249457e-05
"958",11.5013164491176,13.266762367888,6.16683644900459e-06,2.65824696935369e-05
"726",11.4999667071117,13.2638713359145,6.28356039911561e-06,2.65824696935369e-05
"1087",11.5236668186842,13.2863445787124,6.28655476383953e-06,2.65824696935369e-05
"618",11.4956376691825,13.2583112495474,6.30486174604453e-06,2.65824696935369e-05
"490",11.6346634874074,13.3897564000224,6.31662646183056e-06,2.65824696935369e-05
"565",11.6449764800056,13.397886721373,6.35737814632801e-06,2.65956588725083e-05
"20",1.9038090608003,14.3370200867234,6.57949182088683e-06,2.73629453962764e-05
"36",11.4889996820414,13.2558523913553,7.09734366920343e-06,2.93439881527885e-05
"1142",11.4932944810401,13.2577869716229,7.49422227596474e-06,3.08033419379799e-05
"879",11.4224206530219,13.1942204889464,7.53745142188192e-06,3.08033419379799e-05
"917",11.4553838490869,13.2205300112747,7.93882409983928e-06,3.22571760838297e-05
"905",11.6213517595475,13.3744301866151,8.27575949655378e-06,3.34340683660773e-05
"551",11.62124263391,13.3736452427629,8.6137816989812e-06,3.46019526203392e-05
"773",11.4911309624421,13.2528075222239,8.77378562723622e-06,3.50455730986215e-05
"584",11.5050587924629,13.261848172992,9.00014271306715e-06,3.57477578547105e-05
"107",11.5813912302918,13.3349800558382,1.01922804767252e-05,4.02566608773448e-05
"827",11.4891186311863,13.2511387578323,1.0388709185736e-05,4.08045410795299e-05
"741",11.4044581770699,13.1669911174858,1.07509255849708e-05,4.1993946898201e-05
"1093",11.5484467041554,13.2998248959456,1.11921289407996e-05,4.34771162700291e-05
"273",11.4561857315279,13.2178920447399,1.12627308870729e-05,4.3512299110167e-05
"673",11.5562872169303,13.3051994128414,1.15029381184103e-05,4.4198789400631e-05
"400",11.3644337342414,13.1381595805029,1.17202294342344e-05,4.45762170812727e-05
"1101",2.64831688059455,14.0804318141944,1.17272650312825e-05,4.45762170812727e-05
"801",11.3934898962524,13.1620545500493,1.18536213131771e-05,4.48155629327071e-05
"603",11.612548569957,13.3625593264067,1.22209978512791e-05,4.59334467721503e-05
"835",11.4947848056515,13.25403930069,1.22792382460204e-05,4.59334467721503e-05
