"number","logFC","logCPM","PValue","FDR","GeneID"
"1179",10.8846147012499,12.6528781956993,0.000630960252521582,0.00109335514346264,"lmo2696"
"118",10.9662626582697,12.7331666381591,0.000218115130540328,0.000450955238599974,"lmo0252"
"1181",10.3570266074717,12.1320340696497,0.00383529781294923,0.00539076650845945,"lmo2707"
"1183",9.42556830999143,11.2145002966545,0.0310620777913447,0.0369090571403037,"cydD"
"1186",12.1949867337611,13.9468164068207,1.61190997044182e-08,2.37420906062993e-07,"cydA"
"1188",10.9713181939479,12.7352318623834,0.000379454981999251,0.000711603905234669,"lmo2726"
"1190",10.8338899198574,12.6087503229921,0.000344504121928499,0.000652987705639273,"lmo2728"
"1192",9.64076019245784,11.4259628013431,0.0373051001932801,0.0440312284418181,"lmo2729"
"1193",13.1250578026936,14.8604291622675,1.08735743515363e-13,1.28126951108937e-11,"lmo2734"
"1196",9.36017091290293,11.1504076706805,0.0537460888100307,0.0617861541279539,"lmo2735"
"1198",12.0467038795736,13.7926213159751,2.47310321355038e-07,1.88009029245174e-06,"lmo2741"
"12",11.6906605067632,13.4404381709373,3.87887951251978e-06,1.81613762606059e-05,"lmo0023"
"120",9.85475402699533,11.6342434900102,0.021162767947859,0.0262032871088202,"lmo0253"
"1200",11.0870864790123,12.8514049325255,0.000165277243365628,0.000361767836097521,"lmo2749"
"1202",12.4908657303545,14.2391893495281,4.92310586378748e-10,1.3922543382791e-08,"lmo2751"
"1204",9.61743993148595,11.4101471488206,0.0254367081536303,0.0309531026929718,"lmo2752"
"1205",12.0657835760579,13.820105936356,8.85019000461706e-08,8.69039490731148e-07,"lmo2763"
"1206",11.3034478194839,13.0730798632575,2.77391803175562e-05,8.63947157908029e-05,"lmo2764"
"1208",9.27405151747912,11.0637825367295,0.117635530116466,0.12569826162036,"lmo2765"
"1209",9.44989911719342,11.2363183629183,0.0960682733140513,0.105139735654852,"lmo2771"
"121",10.8600407060854,12.6288706592398,0.000357316859355195,0.000675462619155409,"lmo0266"
"1210",12.5493269631412,14.2966297367209,2.48075359621997e-10,7.30788663553133e-09,"lmo2772"
"1212",13.1932178616688,14.9263083844634,6.77686682103007e-14,9.58248968493651e-12,"lmo2775"
"1214",12.9111094546421,14.6512533937095,3.14686435426832e-12,1.85402758205642e-10,"lmo2781"
"1216",9.56601274055826,11.314153695982,0.00979240592828318,0.0127031761308187,"bvrC"
"1217",12.695252793311,14.4350798465404,6.03317768466546e-11,2.24497717003078e-09,"bvrB"
"1219",10.4135992052346,12.1872163707197,0.00540827332862267,0.00737823174465666,"lmo2789"
"1220",11.5402489957437,13.2962998951241,1.45248107487694e-05,5.26262135614071e-05,"parA"
"1222",10.4013113437243,12.1701332539714,0.00510579005868971,0.00699572397576283,"lmo2793"
"1223",11.4099201795784,13.1619995135358,7.25875093471343e-05,0.000186615887666996,"lmo2794"
"1224",1.78439563489105,13.2323290603352,0.00152310179973322,0.00239296216091419,"lmo2796"
"1226",10.3240592398386,12.0978503303754,0.00381420059324654,0.00537179246897472,"lmo2797"
"1227",11.0639816777573,12.8281348459221,0.000150454847126002,0.000331375629028296,"lmo2798"
"1228",11.3294988604036,13.0969119572948,2.02744205612445e-05,6.88124509253356e-05,"lmo2801"
"123",12.5825716864723,14.3298882506083,1.15466420779782e-10,3.71067088596846e-09,"lmo0279"
"1231",11.1944799896694,12.9637879855512,5.27881463309411e-05,0.000145786013499904,"lmo2805"
"1233",11.1696710486301,12.9327381026098,7.59375538502105e-05,0.000193115335745217,"lmo2808"
"1235",1.29258825628318,13.7324403684554,0.000952116389788834,0.00159892229829146,"lmo2817"
"1236",12.0337194892487,13.7906547240926,1.05812685956964e-07,1.00345652431225e-06,"lmo2819"
"1238",11.2887297488879,13.0554592888232,3.85154255367708e-05,0.000111144513691824,"lmo2822"
"1239",12.2033664380595,13.9520081621516,2.63326615221626e-08,3.45303326407204e-07,"lmo2823"
"1240",11.9926649973128,13.7475941544699,2.15886535921731e-07,1.6959086766296e-06,"serC"
"1242",12.3177595045969,14.0689996713034,3.52463457191813e-09,6.89004939375487e-08,"lmo2826"
"1243",10.990893111372,12.7478591302409,0.000523895778953805,0.000940189253810197,"lmo2827"
"1246",11.8892042065467,13.6406475960271,7.4652688305012e-07,4.97919345581542e-06,"lmo2834"
"1248",11.3803987477386,13.1468120457001,1.77378624426612e-05,6.1473866406674e-05,"lmo2835"
"1249",11.8849986007494,13.6417258588476,3.15743377631413e-07,2.32531841651467e-06,"lmo2836"
"125",9.39320561553083,11.1874173280302,0.0451752536588543,0.0522768123690203,"lmo0280"
"1250",11.7636637625479,13.5179205274689,1.44404809185458e-06,8.50785000784323e-06,"lmo2838"
"1252",8.88684183962657,10.6868507418391,0.304242536177926,0.30873384619283,"lmo2839"
"1253",12.1828744777992,13.9391511627628,1.18354206083878e-08,1.85947608225115e-07,"lmo2840"
"1255",10.5830678507084,12.3542352588578,0.00134391055178906,0.00214964877854042,"lmo2846"
"1256",11.4500511407974,13.2088374603027,1.46638812893878e-05,5.26262135614071e-05,"lmo2847"
"1257",11.9927151357938,13.7457742722302,1.18087666968125e-07,1.07809104332603e-06,"lmo2848"
"1258",12.1159237874779,13.8682399563413,5.70635905928249e-08,6.4038029443059e-07,"lmo2849"
"1259",11.7747732505564,13.5319874128455,9.30932871782176e-07,5.76032786765205e-06,"lmo2852"
"126",11.6113429703511,13.3639227354854,1.28886403101072e-05,4.77082130850564e-05,"lmo0284"
"1260",9.06451625363491,10.8560951089055,0.145555456953966,0.153823180966299,"lmo2853"
"1261",11.9745551394544,13.7318855904366,1.20465618702626e-07,1.07809104332603e-06,"lmo2854"
"128",11.4382333269324,13.1978060294177,3.04428884538151e-05,9.19791544309712e-05,"lmo0285"
"129",12.3049906630692,14.0509282523284,1.51277061638429e-08,2.27559324634828e-07,"lmo0288"
"132",10.3383234009267,12.1052924383087,0.010459526218475,0.0134452455208396,"lmo0299"
"134",10.5329448198019,12.3068371502964,0.00248349524679307,0.0036817190151715,"lmo0301"
"136",12.0939874709591,13.8439507702297,7.6604458255186e-08,7.79194126118784e-07,"lmo0304"
"138",9.87311735640444,11.6549734897717,0.0218475326473584,0.0268629662290128,"lmo0305"
"139",11.7737469141167,13.5285941620331,1.17471334982349e-06,7.09848152414704e-06,"lmo0311"
"14",8.67765597522425,10.4832312319779,0.268431444603302,0.274866823496115,"lmo0025"
"141",11.6184958933893,13.3806560093544,4.0622409481419e-06,1.86493788982878e-05,"lmo0315"
"145",10.6896194714069,12.4515701218766,0.00209564978472578,0.00316586409786566,"lmo0335"
"149",10.5260646372061,12.2988254719946,0.00137709990064165,0.00218788680843517,"lmo0339"
"15",11.3134335537252,13.075608253137,3.87012619227617e-05,0.000111217399227516,"lmo0026"
"150",9.51273232068029,11.3077767876258,0.030171161505261,0.0360930815299823,"lmo0340"
"151",8.98387580098592,10.7782470896406,0.0437178337529869,0.0509201127897228,"lmo0340"
"152",10.9084808942784,12.6818778002719,0.000298085073504817,0.000580567897983212,"lmo0343"
"155",10.8691748141148,12.6328503215966,0.000523952710044155,0.000940189253810197,"lmo0347"
"157",10.5766674703903,12.3520273622546,0.000869719245268877,0.00148188814642532,"lmo0357"
"158",12.1829553890773,13.9364077295069,1.75713801230422e-08,2.48459314939816e-07,"lmo0358"
"16",11.8146885886191,13.5673137299605,1.62895240719621e-06,9.21335481510179e-06,"lmo0032"
"160",9.90888312318049,11.6832763692604,0.021271183836,0.0262914807203707,"lmo0362"
"162",11.9678935956344,13.7240976196219,2.07889019231438e-07,1.65143299546772e-06,"lmo0372"
"164",11.7989062840908,13.557807642602,4.06914563641885e-07,2.87688596494813e-06,"lmo0383"
"165",10.9338683750946,12.6969248479046,0.000430406695684363,0.000794510532242414,"lmo0384"
"166",11.1216776241455,12.8869480091166,0.000146501878380839,0.000325917525170378,"lmo0385"
"167",12.4066369093726,14.1532666628171,1.71026943230656e-09,4.03053496213579e-08,"lmo0386"
"169",10.8967147214943,12.6673816613859,0.000170173240340706,0.000371334817657034,"lmo0391"
"171",10.6437631203492,12.4227220783248,0.00102833920341603,0.00170665684698388,"lmo0398"
"174",1.10452612417965,12.5454427490386,0.0738128290281225,0.0829660892255685,"lmo0403"
"176",9.45358591738623,11.2539283653548,0.0300778918636755,0.0360424907586756,"lmo0404"
"177",9.08273596512381,10.8676673032592,0.0441527057265494,0.0513420443234711,"lmo0410"
"178",12.31623913675,14.0693701234353,3.01238149743399e-09,6.26816708072615e-08,"lmo0411"
"179",10.2243454175219,12.001807911423,0.0186582634831505,0.0232652421209654,"lmo0416"
"18",2.46440069476777,13.9030530148755,9.13277347911704e-05,0.000223421136669057,"lmo0034"
"181",9.4253136226361,11.227399901296,0.0300561490745709,0.0360424907586756,"lmo0421"
"183",11.0058719977963,12.7673821869768,0.000423925234541043,0.000788724054790835,"lmo0423"
"185",12.4116803352366,14.1564344011499,2.39487278888688e-09,5.29117206794695e-08,"lmo0425"
"188",11.7063244642041,13.4618484369644,2.5970763055489e-06,1.30529887541358e-05,"lmo0428"
"189",10.7375402760927,12.5162015924832,0.000426715742187739,0.000791832099020293,"lmo0431"
"190",10.9055918116334,12.684563647361,0.000147101343953341,0.000325917525170378,"lmo0432"
"191",8.23646309816538,10.0709816920175,0.345134596470051,0.348588941634161,"lmo0432"
"193",11.3659021906255,13.1280950219067,3.69336300796798e-05,0.000107457104799727,"lmo0454"
"195",12.0692079359353,13.8188553175459,1.35642297209054e-07,1.16950126983904e-06,"lmo0456"
"198",9.1065653171238,10.9048035134134,0.0668537211431396,0.0755041227607024,"lmo0458"
"20",1.9038090608003,14.3370200867234,6.57949182088683e-06,2.73629453962764e-05,"lmo0037"
"201",10.8017499484392,12.5685445064891,0.00106899136999812,0.00176171771232791,"lmo0498"
"203",10.9636829208783,12.725588220671,0.000530617270361447,0.000947339419559452,"lmo0500"
"204",12.3663499350751,14.113826832173,3.01439435282446e-09,6.26816708072615e-08,"lmo0501"
"206",10.3820439383774,12.1549034193015,0.00361416234677334,0.00513094935576055,"lmo0504"
"207",10.8970333506478,12.6677795185994,0.000433177444371098,0.000797542846797829,"lmo0505"
"209",10.6780415631247,12.4494207932744,0.000991069890695928,0.00165256229415571,"lmo0513"
"211",12.17649161886,13.9271142177595,3.07152849059684e-08,3.87780471937851e-07,"lmo0527"
"213",1.91644917116572,13.3655524181191,0.0011441085427601,0.00186809408713947,"lmo0529"
"214",12.3826729161039,14.1290317200844,3.52320763317683e-09,6.89004939375487e-08,"lmo0530"
"215",10.821583141337,12.5883207626405,0.000719526728698661,0.00123576711513868,"lmo0531"
"217",11.0591882180284,12.8252198438888,0.000210578200802901,0.000443091630856104,"lmo0532"
"218",11.79588743366,13.5605989448509,6.20202318704056e-07,4.25711688663852e-06,"lmo0537"
"22",11.470260861532,13.227167820482,2.06186390223601e-05,6.92206725806719e-05,"lmo0048"
"220",9.13742855387003,10.9389965259535,0.117697665053293,0.12569826162036,"lmo0538"
"221",11.1344502681562,12.8981640812883,0.000125410240156071,0.000288811204528802,"lmo0556"
"230",11.7847769616222,13.5384129733653,1.99995285502337e-06,1.04738271740853e-05,"hisZ"
"232",10.8753733994518,12.6375952647594,0.000498657040554174,0.000903975711978978,"lmo0589"
"236",10.3280319581424,12.1043066623744,0.00368161285379359,0.00521623304134683,"lmo0599"
"239",12.160531019265,13.9169493566534,1.48438561863831e-08,2.27559324634828e-07,"lmo0607"
"24",12.983308191281,14.7207932216338,9.14841522925475e-13,7.18658840787012e-11,"lmo0052"
"241",9.01227771304312,10.8144448156435,0.0433154672016721,0.0506783092033423,"lmo0608"
"243",9.20664099165048,11.0061603780081,0.0818594618759725,0.0904291242911133,"lmo0613"
"244",12.6431273734043,14.3864065854375,6.77674214163633e-11,2.39557834706844e-09,"lmo0630"
"247",9.7234165468481,11.5139729716259,0.0077192216636541,0.0101440329297462,"lmo0645"
"249",11.5481526757851,13.3093895216119,5.26427610461708e-06,2.29743407775573e-05,"lmo0653"
"250",10.8795468101326,12.6437890521344,0.000898468230805329,0.00151965798846739,"lmo0664"
"252",10.650663934295,12.4261012621347,0.000530007439185112,0.000947339419559452,"lmo0666"
"254",11.3852581328565,13.1428651889832,3.38231774480454e-05,0.000100054336635013,"lmo0667"
"256",9.19879863563509,10.9875954323172,0.169348616480873,0.176662379632534,"lmo0668"
"258",10.928226015884,12.6911034893668,0.000437411047984238,0.000803245742661964,"lmo0677"
"26",13.3592512723924,15.0915795108348,3.74565312489377e-15,6.62044189824974e-13,"lmo0057"
"260",11.4456800097202,13.2000563109543,3.88553007202212e-05,0.000111217399227516,"lmo0679"
"261",11.481375168024,13.2340654363764,2.65189234488595e-05,8.37003521354627e-05,"lmo0681"
"263",11.2581999390366,13.0110087397802,0.000135681429143579,0.000306475304806743,"lmo0685"
"265",10.3062911353365,12.0840658593019,0.00410137635385261,0.00571927629620078,"lmo0687"
"266",11.9477851837705,13.7031096326967,2.02630432345408e-07,1.6466633984851e-06,"lmo0688"
"267",11.1087346284845,12.8841287829051,9.00652887542856e-05,0.000221736397055767,"lmo0689"
"268",8.41068419085942,10.236742504838,0.14764519557969,0.15528242035398,"lmo0689"
"269",11.9827667072077,13.7341889039367,2.74831523520405e-07,2.06708390562687e-06,"cheA"
"270",9.86406414120211,11.6464384475872,0.0213548498930557,0.0263488287511175,"lmo0693"
"271",12.2822315349362,14.0315873615386,9.01007857691329e-09,1.48142454741342e-07,"lmo0695"
"273",11.4561857315279,13.2178920447399,1.12627308870729e-05,4.3512299110167e-05,"lmo0697"
"274",9.08695550100544,10.8943044179735,0.042613130870361,0.0502124725422421,"lmo0698"
"275",11.2140942655713,12.9832883794194,3.70946337768399e-05,0.00010748322164027,"lmo0699"
"278",10.1373343030374,11.9428055524057,0.016971968305841,0.0213508569256754,"lmo0703"
"279",9.98539604626372,11.7722823264363,0.00824468441169415,0.010814456176378,"lmo0704"
"28",11.859637584891,13.6094496659913,1.52239492162347e-06,8.88829774430074e-06,"lmo0060"
"280",2.02278773724944,13.4629012466438,0.00124696759415315,0.00201740523813794,"lmo0705"
"281",11.057940270455,12.8246015508993,0.000211683691387194,0.000444096052850879,"lmo0706"
"282",2.002173093274,13.4362758407937,0.00172007025662892,0.00267556243097183,"lmo0707"
"283",10.3313750889544,12.1008053887663,0.0106547033700795,0.0136465131931997,"lmo0708"
"285",10.7561785015608,12.5260258010231,0.000869849477746122,0.00148188814642532,"lmo0710"
"286",10.3903579982639,12.1630411199029,0.00769448216252713,0.0101440329297462,"lmo0711"
"287",12.4514763103464,14.1982691445593,1.11180683241859e-09,2.80731225185694e-08,"lmo0713"
"29",2.03031350117551,15.4389915076013,8.79865599286885e-07,5.60418899725971e-06,"lmo0061"
"291",10.9712267467704,12.7463602619065,0.000174397909693111,0.00037706214725697,"lmo0717"
"292",11.2159793659921,12.9682588099538,0.00011395827070538,0.000266783103936106,"lmo0718"
"294",10.3586337033793,12.1288015904616,0.0075457756610058,0.00999038088451516,"lmo0719"
"296",9.09708446841872,10.8964578091667,0.064740499978244,0.0737061730831216,"lmo0720"
"297",12.2682716772004,14.0211000759225,7.5304178520621e-09,1.26762033843045e-07,"lmo0723"
"298",10.9303282517108,12.7018451124121,0.000218780264271274,0.000450955238599974,"lmo0724"
"299",8.3352355060543,10.1721799580396,0.0937307766617307,0.103060123016864,"lmo0724"
"3",12.017990456528,13.775796154599,4.98879496221168e-08,5.7820951447273e-07,"lmo0010"
"30",11.0867262596879,12.8416860823395,0.000225842785771228,0.000457575478915591,"lmo0062"
"300",10.5242010861426,12.2873431707348,0.00427360153618059,0.00592438487466604,"lmo0729"
"301",10.2956543407483,12.0853734860959,0.00689377318155128,0.00924838261737525,"lmo0730"
"302",1.46026865149733,12.9065583577327,0.00938200302842923,0.0121931546711387,"lmo0735"
"304",1.8394153877506,13.2805935711688,0.00384766985781564,0.00539742577276917,"lmo0737"
"305",10.6567986251258,12.4264683033973,0.00162906128869521,0.00255376126631378,"lmo0741"
"308",10.3589789580862,12.1329105544512,0.00386310853945073,0.00539766351263175,"lmo0748"
"311",0.241393565153522,12.6959626329275,0.0659163202804399,0.0746840359587676,"lmo0755"
"314",8.26621377041686,10.102984518617,0.147814807493958,0.15528242035398,"lmo0757"
"315",10.9240302072193,12.6833861413562,0.00063025397004773,0.00109335514346264,"lmo0758"
"318",10.5539643397522,12.3319625875544,0.00125354402808305,0.00201807926152277,"lmo0761"
"320",11.272087273535,13.0352876727822,4.48733905263088e-05,0.0001258947900877,"lmo0763"
"322",11.4993527499182,13.2482640450921,1.94429177714518e-05,6.67288488563903e-05,"lmo0766"
"323",11.3225647237141,13.079996377436,5.63832745957385e-05,0.00015331913515072,"lmo0767"
"324",2.16721095745259,13.6071327935207,0.000284359465906623,0.000563143256011156,"lmo0768"
"326",10.6764120818376,12.4452316419995,0.0014720352544425,0.00232305563591707,"lmo0784"
"328",2.09124097623928,13.5244065575357,0.00107830061376907,0.00177292682310403,"lmo0807"
"332",10.7455841556952,12.5118016921208,0.00135877081626572,0.00216851234108322,"lmo0827"
"334",11.1126704841359,12.8755066034478,0.000218510010568492,0.000450955238599974,"lmo0834"
"335",9.36733043042508,11.1579905910776,0.0244012769603732,0.0297443151913514,"lmo0835"
"336",12.0356307582646,13.7846702791659,2.34830234532899e-07,1.80461930233434e-06,"lmo0847"
"338",9.36469088413059,11.1492351395338,0.0803055413545465,0.0892475050173331,"lmo0848"
"339",11.107753737995,12.8783122989402,9.03252147353862e-05,0.000221736397055767,"lmo0853"
"34",2.0264635836494,14.4543303803574,5.42565650787292e-06,2.35333690249457e-05,"lmo0066"
"341",-0.325606975788838,10.1911809209334,0.999999999999997,0.999999999999997,"ddlA"
"342",2.95978668141733,13.3917259189796,0.000921955660393723,0.0015519586949961,"murF"
"343",11.8547221980838,13.6095784983883,5.16416951005885e-07,3.61491865704119e-06,"lmo0859"
"346",12.0913388979662,13.8423262863019,8.00700327348828e-08,7.97317086529045e-07,"lmo0862"
"348",11.4222361426492,13.1752269458258,3.00368551016385e-05,9.1204990111524e-05,"lmo0864"
"35",10.9421111104632,12.7118154963377,0.000777864292670927,0.0013315981959282,"lmo0073"
"350",9.18176694242024,10.9837023217098,0.0798435865696282,0.0891304511573261,"lmo0865"
"351",10.3021146945251,12.0812769233381,0.0028045434225042,0.00412227068546875,"lmo0874"
